sample_id,modality,window_units,unit_start,feature_indices,text,char_start,char_end_exclusive,text_mapping_status,start_seconds,end_seconds,time_mapping_status,target_class,contrast_class,class_margin_effect,intensity_effect,after_target_probability,selected,direction
101787$_$9,audio,3,5,"[6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Negative,0.031971406824539805,0.0012426674365997314,0.5099473558121662,False,support
101787$_$9,audio,3,6,"[7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Negative,0.04651590983481613,0.003538563847541809,0.5069412871140933,False,support
101787$_$9,audio,3,7,"[8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Negative,0.054776692631149815,0.0051095932722091675,0.5053244187360401,False,support
101787$_$9,audio,3,8,"[9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Negative,0.07526883733955547,0.009518183767795563,0.5015537062343843,False,support
101787$_$9,audio,3,9,"[10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Negative,0.07204730121780756,0.007472410798072815,0.5017485870015067,False,support
101787$_$9,audio,3,10,"[11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Negative,0.060906727833184404,0.0054896920919418335,0.5035146855070154,False,support
101787$_$9,audio,3,11,"[12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Negative,0.054710600431701395,0.005104660987854004,0.5047041228440587,False,support
101787$_$9,audio,3,12,"[13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Negative,0.05801193781161029,0.007987543940544128,0.5046977124454214,False,support
101787$_$9,audio,3,13,"[14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Negative,0.07390553842394199,0.013108357787132263,0.5029565937511258,False,support
101787$_$9,audio,3,14,"[15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Negative,0.10320562574405678,0.01958981156349182,0.49867699349037203,False,support
101787$_$9,audio,3,15,"[16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Negative,0.09829356240277953,0.020653560757637024,0.5008425962003528,False,support
101787$_$9,audio,3,16,"[17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Negative,0.08946644185932784,0.019449323415756226,0.5022569231210555,False,support
101787$_$9,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Negative,0.05289496900110702,0.010364115238189697,0.5102855844237866,False,support
101787$_$9,audio,5,1,"[2, 3, 4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Negative,0.05390363924742414,0.009287446737289429,0.5098081860689581,False,support
101787$_$9,audio,5,2,"[3, 4, 5, 6, 7]",,,,not_applicable,,,unresolved,Neutral,Negative,0.06033964750252285,0.008922256529331207,0.5075526670587562,False,support
101787$_$9,audio,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Negative,0.04155195146853907,0.0014560073614120483,0.5100790686463975,False,support
101787$_$9,audio,5,4,"[5, 6, 7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Negative,0.05658665842912858,0.004584118723869324,0.5069081361410661,False,support
101787$_$9,audio,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Negative,0.07965319731018061,0.007684245705604553,0.5024333753588888,False,support
101787$_$9,audio,5,6,"[7, 8, 9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Negative,0.10456095768555929,0.012270361185073853,0.4974335166218617,True,support
101787$_$9,audio,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Negative,0.10551225304303158,0.011187955737113953,0.4968225521782863,False,support
101787$_$9,audio,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Negative,0.11044049731600847,0.01246701180934906,0.4955942327739613,False,support
101787$_$9,audio,5,9,"[10, 11, 12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Negative,0.1128426770591413,0.01402352750301361,0.4951999356385036,True,support
101787$_$9,audio,5,10,"[11, 12, 13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Negative,0.10850227691340464,0.014228440821170807,0.49624530275338236,False,support
101787$_$9,audio,5,11,"[12, 13, 14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Negative,0.10773227050678258,0.01593238115310669,0.49724490067272054,False,support
101787$_$9,audio,5,12,"[13, 14, 15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Negative,0.14615376343868003,0.026970453560352325,0.4916558770495116,False,support
101787$_$9,audio,5,13,"[14, 15, 16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Negative,0.14983294268203184,0.03061535954475403,0.4926994314591754,True,support
101787$_$9,audio,5,14,"[15, 16, 17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Negative,0.1478490612711474,0.03173542022705078,0.49362110776598384,False,support
101787$_$9,vision,1,0,[1],,,,not_applicable,,,unresolved,Neutral,Negative,-0.010637575141866917,-0.0007638484239578247,0.5153903358927452,False,oppose
101787$_$9,vision,1,1,[2],,,,not_applicable,,,unresolved,Neutral,Negative,-0.02095172289484637,-0.000668942928314209,0.5175333499442596,False,oppose
101787$_$9,vision,1,2,[3],,,,not_applicable,,,unresolved,Neutral,Negative,-0.03539779708865409,-0.004092589020729065,0.5189556251961851,False,oppose
101787$_$9,vision,1,3,[4],,,,not_applicable,,,unresolved,Neutral,Negative,-0.012069226281503198,-0.0011686235666275024,0.5154132917986997,False,oppose
101787$_$9,vision,1,4,[5],,,,not_applicable,,,unresolved,Neutral,Negative,-0.022220019330424057,-0.0019801706075668335,0.5173194318687772,False,oppose
101787$_$9,vision,1,5,[6],,,,not_applicable,,,unresolved,Neutral,Negative,-0.007164566311336329,0.0006040483713150024,0.5149851217277173,False,oppose
101787$_$9,vision,1,6,[7],,,,not_applicable,,,unresolved,Neutral,Negative,-0.015802864312104314,-0.00038860738277435303,0.5165953514687784,False,oppose
101787$_$9,vision,1,7,[8],,,,not_applicable,,,unresolved,Neutral,Negative,-0.017421346991147613,-0.0004120171070098877,0.5170394352782772,False,oppose
101787$_$9,vision,1,8,[9],,,,not_applicable,,,unresolved,Neutral,Negative,-0.023296756363556326,-0.0016156584024429321,0.5182350044647529,False,oppose
101787$_$9,vision,1,9,[10],,,,not_applicable,,,unresolved,Neutral,Negative,-0.030130936728034574,-0.0025503188371658325,0.5191802517419397,False,oppose
101787$_$9,vision,1,10,[11],,,,not_applicable,,,unresolved,Neutral,Negative,-0.04196783758669942,-0.00391291081905365,0.5210344827358058,False,oppose
101787$_$9,vision,1,11,[12],,,,not_applicable,,,unresolved,Neutral,Negative,-0.018010230909111913,-0.0024144798517227173,0.5168403300806722,False,oppose
101787$_$9,vision,1,12,[13],,,,not_applicable,,,unresolved,Neutral,Negative,-0.03129275681665722,-0.002735644578933716,0.5195273494851038,False,oppose
101787$_$9,vision,1,13,[14],,,,not_applicable,,,unresolved,Neutral,Negative,-0.029729353693984217,-0.0018781870603561401,0.5192078943601296,False,oppose
101787$_$9,vision,1,14,[15],,,,not_applicable,,,unresolved,Neutral,Negative,-0.028733428693531238,-0.0026551783084869385,0.5189601495272478,False,oppose
101787$_$9,vision,1,15,[16],,,,not_applicable,,,unresolved,Neutral,Negative,-0.02300566926560743,-0.0011381655931472778,0.5179150249380043,False,oppose
101787$_$9,vision,1,16,[17],,,,not_applicable,,,unresolved,Neutral,Negative,-0.059416996235627684,-0.006399199366569519,0.5234822829036889,False,oppose
101787$_$9,vision,1,17,[18],,,,not_applicable,,,unresolved,Neutral,Negative,-0.014262529334841734,0.0002769380807876587,0.5161970233744074,False,oppose
101787$_$9,vision,1,18,[19],,,,not_applicable,,,unresolved,Neutral,Negative,-0.019775673044135078,-0.0008576065301895142,0.5174416387138377,False,oppose
101787$_$9,vision,3,0,"[1, 2, 3]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.0660740170352414,-0.005562081933021545,0.5248585399633011,False,oppose
101787$_$9,vision,3,1,"[2, 3, 4]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.06814298003208108,-0.0059637874364852905,0.5250572782620777,False,oppose
101787$_$9,vision,3,2,"[3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.0698552960001787,-0.007299065589904785,0.524903125973777,False,oppose
101787$_$9,vision,3,3,"[4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.041747023296790364,-0.0024264901876449585,0.5211264053664781,False,oppose
101787$_$9,vision,3,4,"[5, 6, 7]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.04556352722587709,-0.001642182469367981,0.5222833277803459,False,oppose
101787$_$9,vision,3,5,"[6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.04086864975896032,-1.379847526550293e-05,0.5220417885012483,False,oppose
101787$_$9,vision,3,6,"[7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.0574529487906662,-0.002298995852470398,0.5253392380765702,False,oppose
101787$_$9,vision,3,7,"[8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.0722059172308287,-0.0045365989208221436,0.5279442351696586,False,oppose
101787$_$9,vision,3,8,"[9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09733570213358367,-0.008065864443778992,0.5319168174188271,False,oppose
101787$_$9,vision,3,9,"[10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09245434730393709,-0.00886651873588562,0.5306606230022693,False,oppose
101787$_$9,vision,3,10,"[11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09296759534686538,-0.008857503533363342,0.5309319452713055,False,oppose
101787$_$9,vision,3,11,"[12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.08003556805985035,-0.006602093577384949,0.529042064155287,False,oppose
101787$_$9,vision,3,12,"[13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09017898848066519,-0.006513252854347229,0.5309909512193219,False,oppose
101787$_$9,vision,3,13,"[14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.08164322856278594,-0.0048782676458358765,0.5293544114235798,False,oppose
101787$_$9,vision,3,14,"[15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.11039569666549442,-0.009119972586631775,0.5333991987930085,False,oppose
101787$_$9,vision,3,15,"[16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09687208003970948,-0.006629467010498047,0.53089645743064,False,oppose
101787$_$9,vision,3,16,"[17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09392340321871406,-0.006467029452323914,0.530493546467801,False,oppose
101787$_$9,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.1003721470694302,-0.008657291531562805,0.5306779882358947,False,oppose
101787$_$9,vision,5,1,"[2, 3, 4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09748232746233221,-0.007182762026786804,0.5304546223294825,False,oppose
101787$_$9,vision,5,2,"[3, 4, 5, 6, 7]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09396409601676703,-0.006901070475578308,0.5298923529830385,False,oppose
101787$_$9,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.0764906895767059,-0.0028834640979766846,0.5283408771621801,False,oppose
101787$_$9,vision,5,4,"[5, 6, 7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.08808791839103702,-0.0034156739711761475,0.5310933702980645,False,oppose
101787$_$9,vision,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.09764013599631427,-0.004113152623176575,0.5332077858561289,False,oppose
101787$_$9,vision,5,6,"[7, 8, 9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.13364387645480558,-0.008750870823860168,0.5392009600759495,True,oppose
101787$_$9,vision,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.1365556108657362,-0.010772451758384705,0.539616900756394,False,oppose
101787$_$9,vision,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.15080862626850355,-0.01281459629535675,0.5420818268218002,False,oppose
101787$_$9,vision,5,9,"[10, 11, 12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.15559989618281334,-0.01243908703327179,0.5427370632070097,True,oppose
101787$_$9,vision,5,10,"[11, 12, 13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.15245153128589795,-0.011744454503059387,0.5422799835933537,False,oppose
101787$_$9,vision,5,11,"[12, 13, 14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.13314480035330611,-0.008754059672355652,0.5392868640226212,False,oppose
101787$_$9,vision,5,12,"[13, 14, 15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.1712924607544266,-0.01172606647014618,0.5450443234178497,True,oppose
101787$_$9,vision,5,13,"[14, 15, 16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.1549533069776018,-0.009117290377616882,0.5420131442664443,False,oppose
101787$_$9,vision,5,14,"[15, 16, 17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Negative,-0.14579416229666387,-0.008395478129386902,0.5405028566608259,False,oppose
128763$_$12,text,1,0,[1],I,0,1,verified,,,unresolved,Negative,Positive,-0.20777839330102799,0.10169097781181335,0.6701834839794828,False,oppose
128763$_$12,text,1,1,[2],mean,2,6,verified,,,unresolved,Negative,Positive,0.6220859925759298,-0.23016074299812317,0.4843942677759175,False,support
128763$_$12,text,1,2,[3],if,7,9,verified,,,unresolved,Negative,Positive,-0.5912645325357349,0.2814572751522064,0.7523943019072815,False,oppose
128763$_$12,text,1,3,[4],you,10,13,verified,,,unresolved,Negative,Positive,-0.3822771983844895,0.17771634459495544,0.710709751019411,False,oppose
128763$_$12,text,1,4,[5],',13,14,verified,,,unresolved,Negative,Positive,0.3938595855851297,-0.12471626698970795,0.48002372700890383,False,support
128763$_$12,text,1,5,[6],re,14,16,verified,,,unresolved,Negative,Positive,0.2535544136150548,-0.07722127437591553,0.5365384689274749,False,support
128763$_$12,text,1,6,[7],into,17,21,verified,,,unresolved,Negative,Positive,-0.6435612547749887,0.34825971722602844,0.7791010923346057,False,oppose
128763$_$12,text,1,7,[8],that,22,26,verified,,,unresolved,Negative,Positive,-0.206563039556928,0.09711882472038269,0.6734035797812555,False,oppose
128763$_$12,text,1,8,[9],kind,27,31,verified,,,unresolved,Negative,Positive,0.12328807505868855,-0.051314838230609894,0.6326785090294348,False,support
128763$_$12,text,1,9,[10],of,32,34,verified,,,unresolved,Negative,Positive,-0.038305464771831055,0.017944037914276123,0.6631804930959405,False,oppose
128763$_$12,text,1,10,[11],stuff,35,40,verified,,,unresolved,Negative,Positive,0.4845999023776394,-0.20408092439174652,0.5341115264150075,False,support
128763$_$12,text,1,11,[12],then,41,45,verified,,,unresolved,Negative,Positive,0.5717317456666505,-0.2123229205608368,0.49912019735320684,False,support
128763$_$12,text,1,12,[13],I,46,47,verified,,,unresolved,Negative,Positive,0.7008313476213641,-0.23191308975219727,0.42214264696402815,False,support
128763$_$12,text,1,13,[14],mean,48,52,verified,,,unresolved,Negative,Positive,0.6524859468097111,-0.2361484169960022,0.4743643977437038,True,support
128763$_$12,text,1,14,[15],I,53,54,verified,,,unresolved,Negative,Positive,0.47331089497786805,-0.16617640852928162,0.47678834302116035,False,support
128763$_$12,text,1,15,[16],would,55,60,verified,,,unresolved,Negative,Positive,-1.027129198492085,0.5374184548854828,0.8193595619313131,True,oppose
128763$_$12,text,1,16,[17],suggest,61,68,verified,,,unresolved,Negative,Positive,0.5630297552232723,-0.20244024693965912,0.4832305604704159,False,support
