sample_id,modality,window_units,unit_start,feature_indices,text,char_start,char_end_exclusive,text_mapping_status,start_seconds,end_seconds,time_mapping_status,target_class,contrast_class,class_margin_effect,intensity_effect,after_target_probability,selected,direction
223431$_$5,text,3,12,"[13, 14, 15]",start killing all,58,75,verified,,,unresolved,Negative,Neutral,1.161484595128774,-0.21956142783164978,0.29386077841992597,True,support
223431$_$5,text,5,8,"[9, 10, 11, 12, 13]",aliens get loose and start,37,63,verified,,,unresolved,Negative,Neutral,0.7586602164645144,-0.1770021915435791,0.36727452672740557,True,support
223431$_$5,text,3,14,"[15, 16, 17]",all the inhabitants,72,91,verified,,,unresolved,Negative,Neutral,0.547711846930485,-0.1386847347021103,0.4187659048873626,True,support
223431$_$5,text,5,0,"[1, 2, 3, 4, 5]",Crashes on earth in a,0,21,verified,,,unresolved,Negative,Neutral,-0.7875082381567768,0.22016136348247528,0.6948675325010264,True,oppose
223431$_$5,text,1,3,[4],in,17,19,verified,,,unresolved,Negative,Neutral,-0.7174686962041263,0.2172112911939621,0.6910108775702405,True,oppose
223431$_$5,text,5,3,"[4, 5, 6, 7, 8]",in a small town and,17,36,verified,,,unresolved,Negative,Neutral,-0.6464516338588646,0.1676727682352066,0.6651793633081277,True,oppose
223431$_$5,audio,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.3686674121525758,0.12308065593242645,0.6277201546681831,True,oppose
223431$_$5,audio,5,11,"[12, 13, 14, 15, 16]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.30492307517618844,0.10139410197734833,0.6143479504143264,True,oppose
223431$_$5,audio,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.23010288439536808,0.09359447658061981,0.6000285293296723,True,oppose
223431$_$5,vision,5,10,"[11, 12, 13, 14, 15]",,,,not_applicable,,,unresolved,Negative,Neutral,0.48321049265683436,-0.11570049822330475,0.43862127718206817,True,support
223431$_$5,vision,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Negative,Neutral,0.3487724180297923,-0.08324682712554932,0.4682203381197137,True,support
223431$_$5,vision,5,4,"[5, 6, 7, 8, 9]",,,,not_applicable,,,unresolved,Negative,Neutral,0.2943559819412771,-0.07056627422571182,0.47993380337087854,True,support
237009$_$7,text,5,3,"[4, 5, 6, 7, 8]",I was just greatly disappointed,6,37,verified,,,unresolved,Negative,Positive,3.3734311060563793,-2.111704170703888,0.28552695289681257,True,support
237009$_$7,text,5,0,"[1, 2, 3, 4, 5]",(umm) I was,0,11,verified,,,unresolved,Negative,Positive,0.5286529806572116,-0.4826362133026123,0.9049700361309505,True,support
237009$_$7,text,1,1,[2],umm,1,4,verified,,,unresolved,Negative,Positive,0.13768980029577005,-0.12753891944885254,0.9247033196224365,True,support
237009$_$7,text,1,6,[7],greatly,17,24,verified,,,unresolved,Negative,Positive,-0.09288624631614706,-0.056818246841430664,0.9332370943030863,True,oppose
237009$_$7,text,1,4,[5],was,8,11,verified,,,unresolved,Negative,Positive,-0.016966086527743673,-0.0027436017990112305,0.9305940145387843,True,oppose
237009$_$7,audio,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Negative,Positive,0.06264694481031441,0.0356215238571167,0.9223884642113709,True,support
237009$_$7,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,0.017698572710594718,0.03178966045379639,0.9242147754046286,True,support
237009$_$7,audio,1,6,[7],,,,not_applicable,,,unresolved,Negative,Positive,0.0037369442775041506,0.01988363265991211,0.9286816496350693,True,support
237009$_$7,audio,3,0,"[1, 2, 3]",,,,not_applicable,,,unresolved,Negative,Positive,-0.02902553380243411,0.03754293918609619,0.9282592976497903,True,oppose
237009$_$7,audio,1,4,[5],,,,not_applicable,,,unresolved,Negative,Positive,-0.014809852608237417,0.024806618690490723,0.9294262826230303,True,oppose
237009$_$7,audio,1,5,[6],,,,not_applicable,,,unresolved,Negative,Positive,-0.011713103999337005,0.025864243507385254,0.9293694731867251,True,oppose
237009$_$7,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Negative,Positive,0.11901239068426062,-0.0690990686416626,0.921735483085582,True,support
237009$_$7,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,0.08149503783290646,-0.018800854682922363,0.9235329804800962,True,support
237009$_$7,vision,1,4,[5],,,,not_applicable,,,unresolved,Negative,Positive,0.014717556121063957,-0.007176876068115234,0.9287446058134647,True,support
237009$_$7,vision,1,3,[4],,,,not_applicable,,,unresolved,Negative,Positive,-0.0005378568395890682,0.009357213973999023,0.929161626202757,True,oppose
241629$_$5,text,5,15,"[17, 18, 19, 20, 21, 22, 23]",twenty-seven hideous bridesmaid,60,91,verified,,,unresolved,Negative,Positive,2.300719187605072,-0.6713622808456421,0.19794154195903038,True,support
241629$_$5,text,1,18,[20],hideous,73,80,verified,,,unresolved,Negative,Positive,2.18932537594089,-0.6616284847259521,0.20616477687010198,True,support
241629$_$5,text,1,17,[19],seven,67,72,verified,,,unresolved,Negative,Positive,0.7539090303138675,-0.33182843029499054,0.5800148438974411,True,support
241629$_$5,text,5,19,"[21, 22, 23, 24, 25, 26, 27]",bridesmaid dresses to prove it,81,111,verified,,,unresolved,Negative,Positive,-1.0245904576851748,0.8424119353294373,0.9055116124584142,True,oppose
241629$_$5,text,5,6,"[8, 9, 10, 11, 12]",been in twenty-seven,12,32,verified,,,unresolved,Negative,Positive,-0.4887577763755113,0.37157005071640015,0.8467808959757609,True,oppose
241629$_$5,text,1,22,[26],prove,103,108,verified,,,unresolved,Negative,Positive,-0.3814460152827561,0.2471601366996765,0.8232829665020871,True,oppose
241629$_$5,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,-0.20045823677071706,0.1253381371498108,0.7911341705039796,True,oppose
241629$_$5,audio,5,20,"[21, 22, 23, 24, 25]",,,,not_applicable,,,unresolved,Negative,Positive,-0.16882248884912543,0.10984963178634644,0.7885881404214043,True,oppose
241629$_$5,audio,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Negative,Positive,-0.1458053093807854,0.08692139387130737,0.7824020487098879,True,oppose
241629$_$5,vision,5,15,"[16, 17, 18, 19, 20]",,,,not_applicable,,,unresolved,Negative,Positive,0.2151466805501958,-0.12276139855384827,0.6972673419753048,True,support
241629$_$5,vision,5,19,"[20, 21, 22, 23, 24]",,,,not_applicable,,,unresolved,Negative,Positive,0.21101156864133697,-0.11860865354537964,0.6988786451519553,True,support
241629$_$5,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,0.1851453631918234,-0.10575196146965027,0.7094006638926288,True,support
252998$_$1,text,5,5,"[7, 8, 9, 10, 11]","Hamilton, (umm)",28,43,verified,,,unresolved,Neutral,Positive,0.38278410059078316,-0.06995779275894165,0.43934855927288863,True,support
252998$_$1,text,5,0,"[1, 2, 3, 4, 5, 6]","Starring Parker Posey, Josh",0,27,verified,,,unresolved,Neutral,Positive,0.32691416802359086,-0.04723373055458069,0.4455452733719552,True,support
252998$_$1,text,5,10,"[12, 13, 14, 15, 16, 17]","Tori Spelling, Freddie Prinz",44,72,verified,,,unresolved,Neutral,Positive,0.20004882787263245,-0.02279677987098694,0.46792654621167323,True,support
252998$_$1,text,1,7,[9],(,38,39,verified,,,unresolved,Neutral,Positive,-0.007808091146096818,0.0049544572830200195,0.5151859799553581,True,oppose
252998$_$1,text,1,4,[6],Josh,23,27,verified,,,unresolved,Neutral,Positive,-0.005903581049531592,0.0042840540409088135,0.5150206556770844,True,oppose
252998$_$1,text,1,3,[5],",",21,22,verified,,,unresolved,Neutral,Positive,-0.0014131686385929765,0.005403667688369751,0.5154539619878326,True,oppose
252998$_$1,audio,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Positive,0.019067082034694982,-0.012386739253997803,0.5125910112762181,True,support
252998$_$1,audio,1,7,[8],,,,not_applicable,,,unresolved,Neutral,Positive,0.017060343610131312,-0.005042016506195068,0.5132815735423764,True,support
252998$_$1,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Positive,0.01497498266325048,-0.008512794971466064,0.5126799159035513,True,support
252998$_$1,audio,5,13,"[14, 15, 16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.0926567358641951,0.007508665323257446,0.5312171508789726,True,oppose
252998$_$1,audio,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.03686970617805485,-0.0034340620040893555,0.5218279171787603,True,oppose
252998$_$1,audio,1,17,[18],,,,not_applicable,,,unresolved,Neutral,Positive,-0.029261423648964113,0.0042893290519714355,0.5214477977440497,True,oppose
252998$_$1,vision,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Positive,0.005900124686501584,0.003555864095687866,0.5214849680074827,True,support
252998$_$1,vision,1,9,[10],,,,not_applicable,,,unresolved,Neutral,Positive,0.0020832714827665466,0.0004953145980834961,0.5171785521053023,True,support
252998$_$1,vision,1,14,[15],,,,not_applicable,,,unresolved,Neutral,Positive,0.0019333632399614054,0.0006374716758728027,0.5170887198089562,True,support
252998$_$1,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.01716445220400542,0.006667405366897583,0.5246466816032994,True,oppose
252998$_$1,vision,3,10,"[11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.010085117641985053,0.005456149578094482,0.5215234964423167,True,oppose
252998$_$1,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.008479950565923433,0.005146026611328125,0.5236349337220996,True,oppose
257247$_$2,text,3,3,"[4, 5, 6, 7]",(uhh),5,10,verified,,,unresolved,Neutral,Positive,0.3052733941315723,-0.07084885239601135,0.4248606963974492,True,support
257247$_$2,text,1,2,[3],s,3,4,verified,,,unresolved,Neutral,Positive,0.18718398056919472,-0.04281088709831238,0.4582225083309216,True,support
257247$_$2,text,1,13,[15],the,53,56,verified,,,unresolved,Neutral,Positive,0.13335262232411105,-0.024845749139785767,0.46750133809800454,True,support
257247$_$2,text,5,8,"[10, 11, 12, 13, 14]",director of Independence Day and,20,52,verified,,,unresolved,Neutral,Positive,-0.3360455735750959,0.09567895531654358,0.5259188115495403,True,oppose
257247$_$2,text,1,10,[12],Independence,32,44,verified,,,unresolved,Neutral,Positive,-0.29043510158863406,0.06845226883888245,0.5403407611784661,True,oppose
257247$_$2,text,3,4,"[5, 6, 7, 8]",uhh) from,6,15,verified,,,unresolved,Neutral,Positive,-0.2598151604833122,0.07099887728691101,0.5190125174147544,True,oppose
257247$_$2,audio,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Positive,0.052687734917038265,-0.014109820127487183,0.4836711354692826,True,support
257247$_$2,audio,3,12,"[13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04744838606566426,-0.012870043516159058,0.4848003950267475,True,support
257247$_$2,audio,3,6,"[7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Positive,0.03428239154350354,-0.005738049745559692,0.48449240174397457,True,support
257247$_$2,audio,5,1,"[2, 3, 4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.07571367636170456,0.021442800760269165,0.5029137965322613,True,oppose
257247$_$2,audio,3,15,"[16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.0349627877897154,0.009613007307052612,0.500814543541826,True,oppose
257247$_$2,audio,1,3,[4],,,,not_applicable,,,unresolved,Neutral,Positive,-0.022369204096713946,0.007100492715835571,0.49588292533367373,True,oppose
257247$_$2,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Positive,0.15071462748344466,-0.03579068183898926,0.46913250904373843,True,support
257247$_$2,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Positive,0.14946857201129082,-0.03540578484535217,0.4689421194543734,True,support
257247$_$2,vision,5,11,"[12, 13, 14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Positive,0.14072789209701442,-0.03223404288291931,0.470452783143043,True,support
273539$_$3,text,3,26,"[28, 29, 30]",has little substance,101,121,verified,,,unresolved,Negative,Positive,3.772415972452867,-1.2594704926013947,0.08816579791308524,True,support
273539$_$3,text,5,22,"[24, 25, 26, 27, 28]",umm) this film has,86,104,verified,,,unresolved,Negative,Positive,2.820232769815311,-0.8231174647808075,0.15681909587648635,True,support
273539$_$3,text,5,18,"[20, 21, 22, 23, 24]",having done so (umm,70,89,verified,,,unresolved,Negative,Positive,1.1602994195410195,-0.46705812215805054,0.4567293015471979,True,support
273539$_$3,text,5,15,"[17, 18, 19, 20, 21]",much more soft having done,55,81,verified,,,unresolved,Negative,Positive,-0.7987753995677762,0.4904409348964691,0.8760858677679564,True,oppose
273539$_$3,text,1,16,[18],more,60,64,verified,,,unresolved,Negative,Positive,-0.7514424271787652,0.5027505457401276,0.8815572668052295,True,oppose
273539$_$3,text,1,19,[21],done,77,81,verified,,,unresolved,Negative,Positive,-0.6948368315159863,0.4219845235347748,0.8670120725173526,True,oppose
273539$_$3,audio,3,8,"[9, 10, 11]",,,,not_applicable,,,unresolved,Negative,Positive,0.1505615656559045,-0.07889336347579956,0.7559937121919309,True,support
273539$_$3,audio,3,6,"[7, 8, 9]",,,,not_applicable,,,unresolved,Negative,Positive,0.053057632609643024,-0.02974092960357666,0.7725542453770234,True,support
273539$_$3,audio,5,15,"[16, 17, 18, 19, 20]",,,,not_applicable,,,unresolved,Negative,Positive,0.043729898115493215,-0.01975497603416443,0.7764604298662136,True,support
273539$_$3,audio,5,22,"[23, 24, 25, 26, 27]",,,,not_applicable,,,unresolved,Negative,Positive,-0.2543471628371501,0.1655113399028778,0.8217531189298639,True,oppose
273539$_$3,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,-0.20972533547736893,0.12340030074119568,0.8144138521471598,True,oppose
273539$_$3,audio,5,25,"[26, 27, 28, 29, 30]",,,,not_applicable,,,unresolved,Negative,Positive,-0.19605652868224555,0.1329369843006134,0.8123445225328949,True,oppose
273539$_$3,vision,5,25,"[26, 27, 28, 29, 30]",,,,not_applicable,,,unresolved,Negative,Positive,0.2631496007485645,-0.1514584720134735,0.727520797853268,True,support
273539$_$3,vision,1,27,[28],,,,not_applicable,,,unresolved,Negative,Positive,0.07817054124211009,-0.04573974013328552,0.7640695237413796,True,support
273539$_$3,vision,1,28,[29],,,,not_applicable,,,unresolved,Negative,Positive,0.07368980077951703,-0.04389980435371399,0.7649105944994167,True,support
273539$_$3,vision,5,6,"[7, 8, 9, 10, 11]",,,,not_applicable,,,unresolved,Negative,Positive,-0.11327162694261017,0.04914996027946472,0.7938936351989365,True,oppose
273539$_$3,vision,5,16,"[17, 18, 19, 20, 21]",,,,not_applicable,,,unresolved,Negative,Positive,-0.10750165473914097,0.04889926314353943,0.7929573450704467,True,oppose
273539$_$3,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Negative,Positive,-0.08118075434216276,0.03591412305831909,0.7886732126054332,True,oppose
273539$_$9,text,5,30,"[32, 33, 34, 35, 36, 37, 38]",sleezy (umm) waste,129,147,verified,,,unresolved,Negative,Positive,4.57774033441148,-1.9990107417106628,0.11508250312449163,True,support
273539$_$9,text,5,25,"[27, 28, 29, 30, 31]",It's just kinda,113,128,verified,,,unresolved,Negative,Positive,3.4781068985398194,-1.6821683645248413,0.2606336057416904,True,support
273539$_$9,text,1,34,[38],waste,142,147,verified,,,unresolved,Negative,Positive,2.510613778505206,-1.3851182460784912,0.47588025059003114,True,support
273539$_$9,text,5,37,"[41, 42, 43, 44, 45]",completes your mind type of,156,183,verified,,,unresolved,Negative,Positive,-0.35575517132387624,0.4285222291946411,0.9275920975450442,True,oppose
273539$_$9,text,1,37,[41],completes,156,165,verified,,,unresolved,Negative,Positive,-0.2904264137182824,0.31551826000213623,0.9243436124074074,True,oppose
273539$_$9,text,3,10,"[11, 12, 13, 14]",but originality wise,40,60,verified,,,unresolved,Negative,Positive,-0.281973096374065,0.2611401081085205,0.9225115991086719,True,oppose
273539$_$9,audio,3,2,"[3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,0.012358310156830754,-0.008605122566223145,0.9073922980115464,True,support
273539$_$9,audio,1,12,[13],,,,not_applicable,,,unresolved,Negative,Positive,0.001291420519138331,-0.0030388832092285156,0.907427953558838,True,support
273539$_$9,audio,1,42,[43],,,,not_applicable,,,unresolved,Negative,Positive,0.0010113024970914708,-0.0026274919509887695,0.9073738938194851,True,support
273539$_$9,audio,5,35,"[36, 37, 38, 39, 40]",,,,not_applicable,,,unresolved,Negative,Positive,-0.05064522860848397,0.03848397731781006,0.9111722349205458,True,oppose
273539$_$9,audio,5,15,"[16, 17, 18, 19, 20]",,,,not_applicable,,,unresolved,Negative,Positive,-0.04807797270457126,0.04426121711730957,0.9112824678253738,True,oppose
273539$_$9,audio,5,31,"[32, 33, 34, 35, 36]",,,,not_applicable,,,unresolved,Negative,Positive,-0.04704217252312626,0.03747546672821045,0.9110715310795295,True,oppose
273539$_$9,vision,3,43,"[44, 45, 46]",,,,not_applicable,,,unresolved,Negative,Positive,0.01545949833063709,-0.014030933380126953,0.9061045123115953,True,support
273539$_$9,vision,3,37,"[38, 39, 40]",,,,not_applicable,,,unresolved,Negative,Positive,0.006140117843244308,-0.006482601165771484,0.9065964998563479,True,support
273539$_$9,vision,1,26,[27],,,,not_applicable,,,unresolved,Negative,Positive,0.00572203788066572,-0.0056961774826049805,0.9067940760134,True,support
273539$_$9,vision,5,19,"[20, 21, 22, 23, 24]",,,,not_applicable,,,unresolved,Negative,Positive,-0.05337125074994864,0.04219019412994385,0.9097914158455215,True,oppose
273539$_$9,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,-0.04108620564827703,0.03144705295562744,0.9093634417075636,True,oppose
273539$_$9,vision,5,22,"[23, 24, 25, 26, 27]",,,,not_applicable,,,unresolved,Negative,Positive,-0.033963822460017834,0.026262879371643066,0.90857208938854,True,oppose
290546$_$7,text,3,11,"[13, 14, 15]",) teen flick,33,45,verified,,,unresolved,Negative,Neutral,0.7407266356270201,-0.11348512768745422,0.28440544966160314,True,support
290546$_$7,text,3,0,"[1, 2, 3]",I think it,0,10,verified,,,unresolved,Negative,Neutral,0.7005101343196992,-0.0724990963935852,0.304423204082238,True,support
290546$_$7,text,5,13,"[15, 16, 17, 18, 19]",flick more than anything because,40,72,verified,,,unresolved,Negative,Neutral,0.6174850522076996,-0.06901088356971741,0.3207888091619398,True,support
290546$_$7,text,3,10,"[11, 12, 13, 14]",stutter) teen,26,39,verified,,,unresolved,Negative,Neutral,-0.7541125868894127,0.1620301902294159,0.5986800588472231,True,oppose
290546$_$7,text,3,42,"[46, 47, 48]",to school at,172,184,verified,,,unresolved,Negative,Neutral,-0.5489368145682169,0.11176504194736481,0.5544900482157282,True,oppose
290546$_$7,text,1,14,[16],more,46,50,verified,,,unresolved,Negative,Neutral,-0.2750868584393378,0.06376594305038452,0.5019683223880826,True,oppose
290546$_$7,audio,5,43,"[44, 45, 46, 47, 48]",,,,not_applicable,,,unresolved,Negative,Neutral,0.05018108977189495,0.00045946240425109863,0.4313055610280677,True,support
290546$_$7,audio,3,15,"[16, 17, 18]",,,,not_applicable,,,unresolved,Negative,Neutral,0.041373735626575536,-0.010970830917358398,0.426843178342826,True,support
290546$_$7,audio,5,35,"[36, 37, 38, 39, 40]",,,,not_applicable,,,unresolved,Negative,Neutral,0.03251046344809827,0.0012157410383224487,0.4347043175286116,True,support
290546$_$7,audio,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.054620437747663786,0.02222752571105957,0.45355915872398556,True,oppose
290546$_$7,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.05349840487905588,0.016371190547943115,0.45387639955576103,True,oppose
290546$_$7,audio,5,4,"[5, 6, 7, 8, 9]",,,,not_applicable,,,unresolved,Negative,Neutral,-0.04684656781409835,0.01751050353050232,0.45182551418748096,True,oppose
290546$_$7,vision,5,15,"[16, 17, 18, 19, 20]",,,,not_applicable,,,unresolved,Negative,Neutral,0.1358758376770559,-0.03133571147918701,0.40809990570677945,True,support
290546$_$7,vision,1,17,[18],,,,not_applicable,,,unresolved,Negative,Neutral,0.07218137372193101,-0.015488922595977783,0.4215025442517392,True,support
290546$_$7,vision,5,1,"[2, 3, 4, 5, 6]",,,,not_applicable,,,unresolved,Negative,Neutral,0.06561096103297082,-0.018873661756515503,0.4221817494076847,True,support
290546$_$7,vision,1,43,[44],,,,not_applicable,,,unresolved,Negative,Neutral,-0.0009851730070729037,0.001585245132446289,0.4381663343295768,True,oppose
32681$_$1,text,3,11,"[12, 13, 14, 15]",did (stutter,39,51,verified,,,unresolved,Negative,Positive,2.9537799666454054,-0.9570540487766266,0.13438123118459355,True,support
32681$_$1,text,3,16,"[18, 19, 20]",in the box,58,68,verified,,,unresolved,Negative,Positive,2.0579678234609178,-0.7286719381809235,0.24897782320055098,True,support
32681$_$1,text,1,11,[12],did,39,42,verified,,,unresolved,Negative,Positive,1.9386908062208073,-0.7624161541461945,0.29042733749460997,True,support
32681$_$1,text,1,15,[17],good,53,57,verified,,,unresolved,Negative,Positive,-0.8589725181734096,0.5338086783885956,0.8519799840537,True,oppose
32681$_$1,text,3,7,"[8, 9, 10]","the weekend,",22,34,verified,,,unresolved,Negative,Positive,-0.6525916867469048,0.4185769855976105,0.8319703221244608,True,oppose
32681$_$1,text,5,15,"[17, 18, 19, 20, 21]",good in the box office,53,75,verified,,,unresolved,Negative,Positive,-0.6523605242143073,0.3386712968349457,0.7878946802517754,True,oppose
32681$_$1,audio,1,16,[17],,,,not_applicable,,,unresolved,Negative,Positive,0.06459991779026253,-0.039192020893096924,0.7515226450139733,True,support
32681$_$1,audio,1,11,[12],,,,not_applicable,,,unresolved,Negative,Positive,0.043838280801535845,-0.025282204151153564,0.7550983875228238,True,support
32681$_$1,audio,1,10,[11],,,,not_applicable,,,unresolved,Negative,Positive,0.0233856574971143,-0.013372987508773804,0.7581692649322402,True,support
32681$_$1,audio,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Negative,Positive,-0.1767924995424115,0.10932782292366028,0.7900741531583366,True,oppose
32681$_$1,audio,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Negative,Positive,-0.13858776998256306,0.08779773116111755,0.7862868602687182,True,oppose
