sample_id,modality,window_units,unit_start,feature_indices,text,char_start,char_end_exclusive,text_mapping_status,start_seconds,end_seconds,time_mapping_status,target_class,contrast_class,class_margin_effect,intensity_effect,after_target_probability,selected,direction
01,vision,1,12,[13],,,,not_applicable,,,unresolved,Neutral,Positive,0.00976438320294426,-0.0018688738346099854,0.45264224881190634,False,support
01,vision,1,13,[14],,,,not_applicable,,,unresolved,Neutral,Positive,0.008186555733171064,-0.0018420219421386719,0.4531589856675223,False,support
01,vision,1,14,[15],,,,not_applicable,,,unresolved,Neutral,Positive,0.005641779332243524,-0.0010155439376831055,0.4532908535492155,False,support
01,vision,1,15,[16],,,,not_applicable,,,unresolved,Neutral,Positive,-0.0004960812555895311,0.00026294589042663574,0.4547770787158989,False,oppose
01,vision,1,16,[17],,,,not_applicable,,,unresolved,Neutral,Positive,-0.0033742216528567237,0.00012513995170593262,0.4552398219959419,False,oppose
01,vision,1,17,[18],,,,not_applicable,,,unresolved,Neutral,Positive,-2.459219183159611e-05,4.51207160949707e-05,0.454555984904385,False,oppose
01,vision,1,18,[19],,,,not_applicable,,,unresolved,Neutral,Positive,-0.00016839848524030643,0.0009731054306030273,0.454448656996595,False,oppose
01,vision,1,19,[20],,,,not_applicable,,,unresolved,Neutral,Positive,-0.006466404220913158,0.0016537308692932129,0.4557775026582877,True,oppose
01,vision,1,20,[21],,,,not_applicable,,,unresolved,Neutral,Positive,-0.004161205508853683,0.0013158321380615234,0.45528364144371897,True,oppose
01,vision,1,21,[22],,,,not_applicable,,,unresolved,Neutral,Positive,-0.004059158379663752,0.001512765884399414,0.4552080001622421,False,oppose
01,vision,3,0,"[1, 2, 3]",,,,not_applicable,,,unresolved,Neutral,Positive,0.02583885741764791,-0.004976212978363037,0.4510410754184858,False,support
01,vision,3,1,"[2, 3, 4]",,,,not_applicable,,,unresolved,Neutral,Positive,0.02852337597585597,-0.0049304962158203125,0.45068045682779256,False,support
01,vision,3,2,"[3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Positive,0.023094935102427994,-0.0034341514110565186,0.45185192479728004,False,support
01,vision,3,3,"[4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Positive,0.022195209814117933,-0.003382652997970581,0.45198316172077,False,support
01,vision,3,4,"[5, 6, 7]",,,,not_applicable,,,unresolved,Neutral,Positive,0.020277222694951913,-0.002593815326690674,0.45224366006232436,False,support
01,vision,3,5,"[6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Positive,0.019832964096540562,-0.002809852361679077,0.4520903701482497,False,support
01,vision,3,6,"[7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Positive,0.01514737955269918,-0.0021801888942718506,0.45264873953787255,False,support
01,vision,3,7,"[8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Positive,0.015901241571829594,-0.0027641654014587402,0.45247574477651664,False,support
01,vision,3,8,"[9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Positive,0.01844497622549235,-0.0033794641494750977,0.45204757422588193,False,support
01,vision,3,9,"[10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Positive,0.026229104798175307,-0.005088508129119873,0.45060552566961265,False,support
01,vision,3,10,"[11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Positive,0.02646504992939136,-0.005118429660797119,0.4504506308711857,False,support
01,vision,3,11,"[12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Positive,0.027911527304486095,-0.00539475679397583,0.4503771893974749,False,support
01,vision,3,12,"[13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Positive,0.023321925890248174,-0.00425344705581665,0.45110403763550977,False,support
01,vision,3,13,"[14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Positive,0.013154161684231891,-0.002070128917694092,0.4532113460644883,False,support
01,vision,3,14,"[15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Positive,0.0013066396134606695,-6.878376007080078e-05,0.45536085629407025,False,support
01,vision,3,15,"[16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.003998206274013483,0.0008688569068908691,0.4565553677613027,False,oppose
01,vision,3,16,"[17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.003949048257029575,0.0015266835689544678,0.4562958530672107,False,oppose
01,vision,3,17,"[18, 19, 20]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.007183285262969186,0.0031006336212158203,0.4568484599457681,False,oppose
01,vision,3,18,"[19, 20, 21]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.0115802090337489,0.004431247711181641,0.4576214279583555,False,oppose
01,vision,3,19,"[20, 21, 22]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.015112086457373497,0.004898130893707275,0.45829927617254035,False,oppose
01,vision,5,0,"[1, 2, 3, 4, 5]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04492910392675886,-0.0073511600494384766,0.4487423401241447,True,support
01,vision,5,1,"[2, 3, 4, 5, 6]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04341722818341087,-0.006297111511230469,0.4492214253393621,False,support
01,vision,5,2,"[3, 4, 5, 6, 7]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04209545509283252,-0.005332469940185547,0.4495561244871625,False,support
01,vision,5,3,"[4, 5, 6, 7, 8]",,,,not_applicable,,,unresolved,Neutral,Positive,0.03836615721116732,-0.005167126655578613,0.44988989153302567,True,support
01,vision,5,4,"[5, 6, 7, 8, 9]",,,,not_applicable,,,unresolved,Neutral,Positive,0.028720901779234476,-0.0033888816833496094,0.4514738426403024,False,support
01,vision,5,5,"[6, 7, 8, 9, 10]",,,,not_applicable,,,unresolved,Neutral,Positive,0.03309837143356209,-0.004428446292877197,0.4505691746220029,False,support
01,vision,5,6,"[7, 8, 9, 10, 11]",,,,not_applicable,,,unresolved,Neutral,Positive,0.03343972133635542,-0.00506901741027832,0.45022797411739307,False,support
01,vision,5,7,"[8, 9, 10, 11, 12]",,,,not_applicable,,,unresolved,Neutral,Positive,0.033955745842449425,-0.0058553218841552734,0.45000273048596634,False,support
01,vision,5,8,"[9, 10, 11, 12, 13]",,,,not_applicable,,,unresolved,Neutral,Positive,0.039221452982591276,-0.006764233112335205,0.44905948782087823,False,support
01,vision,5,9,"[10, 11, 12, 13, 14]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04571921689625935,-0.00813382863998413,0.44805947922966183,True,support
01,vision,5,10,"[11, 12, 13, 14, 15]",,,,not_applicable,,,unresolved,Neutral,Positive,0.04056291119476585,-0.007086634635925293,0.4488029945022813,False,support
01,vision,5,11,"[12, 13, 14, 15, 16]",,,,not_applicable,,,unresolved,Neutral,Positive,0.03276573615163514,-0.005038917064666748,0.45045202335476947,False,support
01,vision,5,12,"[13, 14, 15, 16, 17]",,,,not_applicable,,,unresolved,Neutral,Positive,0.019124541417925744,-0.0026061534881591797,0.4531543433260984,False,support
01,vision,5,13,"[14, 15, 16, 17, 18]",,,,not_applicable,,,unresolved,Neutral,Positive,0.009325899103358903,-0.0007937848567962646,0.455062326011327,False,support
01,vision,5,14,"[15, 16, 17, 18, 19]",,,,not_applicable,,,unresolved,Neutral,Positive,0.00043311586931571444,0.0018700957298278809,0.4564811557382325,False,support
01,vision,5,15,"[16, 17, 18, 19, 20]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.011375766774221474,0.00453263521194458,0.4588974583918945,False,oppose
01,vision,5,16,"[17, 18, 19, 20, 21]",,,,not_applicable,,,unresolved,Neutral,Positive,-0.015926879163320584,0.005639255046844482,0.4595777714800433,False,oppose
