样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
112433$_$7,Negative,-0.904430627822876,0.8299169540405273,0.8299169540405273,0.0720086395740509,0.09807438403367996,Negative,-0.6666666865348816,False,0.23776394128799438,0.0,0.0,0.0,You're really not missing out on anything
112433$_$6,Negative,-0.9600889086723328,0.8105425834655762,0.8105425834655762,0.07797663658857346,0.11148076504468918,Negative,-1.3333333730697632,False,0.3732444643974304,0.0,0.0,0.0,"(umm) Really, (uhh) unless you're a die hard fan, I would not recommend this one"
117tQqLjza4$_$6,Positive,0.5887591242790222,0.6342266201972961,0.03832365199923515,0.3274497091770172,0.6342266201972961,Positive,0.6666666865348816,False,0.07790756225585938,0.0,0.0,0.0,"Dell has dell.com, one of the largest sites on the internet."
11j7EfglCAs$_$2,Neutral,0.0,0.6243153214454651,0.06470006704330444,0.6243153214454651,0.3109845817089081,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.33333333333333337,It secures the fact that the creditor is going to be repaid for the service that they're giving.
121128$_$10,Positive,0.601202666759491,0.6002761721611023,0.23385395109653473,0.16586987674236298,0.6002761721611023,Positive,2.0,False,1.3987972736358643,0.0,0.0,0.0,(umm) But I still think that kids would enjoy it equally as well
121128$_$1,Neutral,0.0,0.6396439075469971,0.11489585787057877,0.6396439075469971,0.24546022713184357,Neutral,0.0,False,0.0,0.0,0.0,0.0,(uhh) It's a movie about a rat who lives in the French countryside but (umm) he dreams of becoming a famous chef
121128$_$0,Neutral,0.0,0.6614446640014648,0.08668632060289383,0.6614446640014648,0.2518690228462219,Neutral,0.0,False,0.0,0.0,0.0,0.0,This is a review of the movie Ratatouille
121128$_$5,Positive,0.8764049410820007,0.7229830622673035,0.11517232656478882,0.1618446558713913,0.7229830622673035,Positive,3.0,False,2.1235949993133545,0.0,0.0,0.0,(umm) This movie was excellent
125344$_$0,Negative,-0.3611017167568207,0.6009525656700134,0.6009525656700134,0.16771139204502106,0.2313361018896103,Positive,0.6666666865348816,True,1.0277683734893799,0.0,0.0,0.7083333333333333,"Harry Potter and the Order of the Phoenix yes Harry Potter's back and I think he's forty seven in this one no no he's not that old but (stutter) he's starting to look old in the movies they're all starting to look all grown up, and (umm) I'll admit it that I'm I'm (stutter) a dork and I enjoy the Harry Potter movies not saying everybody that enjoys Harry Potter movie is necessarily a dork, but (umm) I'm an older gentleman and I enjoy the kid movies but (umm) it's a very good movie (stutter) I mean the the the (stutter) movies in general are very good they the first one was really good the second one was still pretty good, and they just went on downhill from down there, this one wasn't very good I mean I didn't think it was that good (umm) Harry's back in school yet again and I think this is his fifth year, and (umm) this time new people are taking over Hogwart the school, see I told you I'm a dork I know the names of the school, and (umm) they're trying to discredit Harry saying that Lord the the (stutter) bad guys coming back I don't know his name Valdemort, Valdemont (stutter) I know it begins with a V I know that much but they're trying to discredit him and (umm) to me it just seems I don't know maybe i'm growing up whenever the first one came out I was a little younger than I am now but (umm) I didn't enjoy this one and I'm sure kids will enjoy it, I I (stutter) mean there was a lot of magic and the acting in it was really good, and (umm) the scenes were really good the (umm) the magic scenes looked awesome, but (umm) I just didn't enjoy it"
125676$_$0,Positive,0.861544132232666,0.7553461194038391,0.08376654237508774,0.16088730096817017,0.7553461194038391,Negative,-0.3333333432674408,True,1.1948775053024292,0.0,0.0,0.0,Hi today I'm gonna review this DVD Ten Items or Less
125676$_$4,Positive,1.0271140336990356,0.8224920630455017,0.039050374180078506,0.13845761120319366,0.8224920630455017,Positive,2.0,False,0.9728859663009644,0.0,0.0,0.0,The character {cough} the characters (umm) you really learn to enjoy their (umm) their bond that they build between each other
128059$_$11,Negative,-1.2831588983535767,0.8929083943367004,0.8929083943367004,0.03967137634754181,0.06742022186517715,Negative,-1.0,False,0.28315889835357666,0.0,0.0,0.0,"It's not even, unfortunately it's not even that great of a popcorn flick but you know, if you like this kind of movie you know, you probably wanna pick it up"
128059$_$12,Negative,-0.009999999776482582,0.3714929521083832,0.3714929521083832,0.36081358790397644,0.26769348978996277,Positive,0.6666666865348816,True,0.6766666769981384,0.0,0.0,0.0625,(uhh) Special features is not so bad (uhh) you know
128059$_$2,Negative,-0.9358224868774414,0.8281195163726807,0.8281195163726807,0.06705370545387268,0.10482680052518845,Negative,-1.6666666269302368,False,0.7308441400527954,0.0,0.0,0.0,I wasn't I'm not a huge fan of Fantastic Four
128059$_$7,Neutral,0.0,0.5137741565704346,0.3230714201927185,0.5137741565704346,0.16315437853336334,Neutral,0.0,False,0.0,0.0,0.0,0.0,"(uhh) You know, if you don't know what it's about (uhh) you know it's a team of scientists that go up into space to explore this kind of radiation field that's going by earth and you know it ends up you know destroying their station and when they get back they all develop super powers you know"
128059$_$6,Negative,-0.6535784602165222,0.7138934135437012,0.7138934135437012,0.15035463869571686,0.13575197756290436,Positive,1.0,True,1.653578519821167,0.0,0.0,0.0,"You know, the people the people (stutter) who get this you know, Jessica Alba's a good actress too but (uhh) he just you know, gives a pretty decent performance or worthwhile performance you know, a bunch"
128059$_$9,Negative,-0.46464648842811584,0.5907042622566223,0.5907042622566223,0.2664123475551605,0.14288337528705597,Positive,0.3333333432674408,True,0.7979798316955566,0.0,0.0,0.0,"(umm) You know like I said, it's it's (stutter) an alright movie"
128763$_$12,Positive,0.15448690950870514,0.424046128988266,0.3101675808429718,0.26578623056411743,0.424046128988266,Negative,-0.6666666865348816,True,0.8211535811424255,0.0,0.0,0.0,I mean if you're into that kind of stuff then I mean I would suggest it
128763$_$3,Negative,-1.3951753377914429,0.8795585632324219,0.8795585632324219,0.07328277826309204,0.04715866968035698,Negative,-1.6666666269302368,False,0.27149128913879395,0.0,0.0,0.0,"(umm) There was Jeepers Creepers one, and (umm) I mean I didn't like this movie"
128763$_$2,Neutral,0.0,0.6995141506195068,0.15689291059970856,0.6995141506195068,0.14359289407730103,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) This is the (uhh) second movie
128763$_$5,Neutral,0.0,0.7175483107566833,0.12425341457128525,0.7175483107566833,0.1581982523202896,Neutral,0.0,False,0.0,0.0,0.0,0.0,It was about this (umm) high school team
128763$_$7,Negative,-1.038961410522461,0.8163402080535889,0.8163402080535889,0.11637542396783829,0.06728442758321762,Negative,-0.3333333432674408,False,0.7056280374526978,0.0,0.0,0.0,They're just trying to survive (umm) I mean like anyone would do
128763$_$8,Negative,-0.7022726535797119,0.6762399077415466,0.6762399077415466,0.2348320037126541,0.08892811089754105,Neutral,0.0,True,0.7022726535797119,0.0,0.0,0.0,They're definitely just trying to survive
130456$_$11,Negative,-1.0405632257461548,0.878631591796875,0.878631591796875,0.04022080823779106,0.08114766329526901,Positive,1.6666666269302368,True,2.7072298526763916,0.0,0.0,0.0,"It it (stutter) involves like, (uhh) theoretical physics and just so much stuff and Donnie Darko no matter how weird he is is still really funny"
130456$_$3,Positive,0.525081992149353,0.562065601348877,0.32432350516319275,0.11361096054315567,0.562065601348877,Positive,2.3333332538604736,False,1.8082512617111206,0.0,0.0,0.26315789473684215,"(uhh) It's, out of five stars, I would give it a five"
130456$_$5,Negative,-0.6721937656402588,0.7157486081123352,0.7157486081123352,0.18245826661586761,0.1017930880188942,Negative,-0.3333333432674408,False,0.338860422372818,0.0,0.0,0.0,And He's he's a very weird kid
130456$_$4,Neutral,0.0,0.6755242347717285,0.1693543642759323,0.6755242347717285,0.15512140095233917,Neutral,0.0,False,0.0,0.0,0.0,0.0,"(umm) It follows this boy Donnie Darko, played by (uhh) Jake Gyllenhaal"
130456$_$7,Negative,-0.8472115397453308,0.7245118618011475,0.7245118618011475,0.19650383293628693,0.07898430526256561,Negative,-0.3333333432674408,False,0.5138782262802124,0.0,0.0,0.0,(umm) It's definitely dark
130456$_$6,Negative,-0.27946218848228455,0.45595207810401917,0.45595207810401917,0.41700923442840576,0.12703865766525269,Positive,0.3333333432674408,True,0.6127955317497253,0.0,0.0,0.0,(umm) He sees this this (stutter) like demented bunny who tells him when the world is going to end and Donnie just has to figure everything out
188343$_$13,Negative,-0.7275504469871521,0.6991490721702576,0.6991490721702576,0.14466199278831482,0.1561889797449112,Positive,1.0,True,1.7275505065917969,0.0,0.0,0.0,(uhh) But (uhh) like I said it might be (uhh) good for a laugh (umm) if you really like monster movies or if you (uhh) like Japanese films
188343$_$12,Negative,-1.580330491065979,0.9237377047538757,0.9237377047538757,0.03669716790318489,0.039565082639455795,Negative,-2.0,False,0.419669508934021,0.0,0.0,0.0,(uhh) But all in all it's it's (stutter) not a very good movie and so I would not recommend it
188343$_$5,Negative,-0.4424471855163574,0.5640881657600403,0.5640881657600403,0.2779238522052765,0.15798796713352203,Neutral,0.0,True,0.4424471855163574,0.0,0.0,0.0,(umm) Where it's about to drop in the water and (uhh) mayhem begins
188343$_$9,Negative,-0.38942527770996094,0.5569489002227783,0.5569489002227783,0.19139409065246582,0.25165703892707825,Positive,1.0,True,1.389425277709961,0.0,0.0,0.0,(uhh) But (uhh) if you enjoy seeing foreign films (umm) you might (uhh) have a little fun with it
188343$_$8,Negative,-1.3778948783874512,0.8942904472351074,0.8942904472351074,0.06296314299106598,0.04274645820260048,Negative,-1.3333333730697632,False,0.04456150531768799,0.0,0.0,0.0,(uhh) We actually had to skip through some of the movie because it just got so drawn out
1HK7Nea0PFo$_$1,Negative,-0.35987672209739685,0.603448212146759,0.603448212146759,0.24264216423034668,0.1539095789194107,Neutral,0.0,True,0.35987672209739685,0.0,0.0,0.0,But now I think our . . . our hardest work is . . . legitimacy.
216097$_$1,Negative,-0.4173043668270111,0.47452154755592346,0.47452154755592346,0.4103875160217285,0.11509090662002563,Negative,-1.0,False,0.5826956033706665,0.0,0.0,0.6923076923076923,(umm) There are really no known actors are in this movie
216097$_$2,Neutral,0.0,0.6496807932853699,0.11603286117315292,0.6496807932853699,0.2342863529920578,Neutral,0.0,False,0.0,0.0,0.0,0.08333333333333337,(umm) It's directed by George Pal who did many other (uhh) science fiction movies during the fifties
216097$_$5,Positive,0.36914101243019104,0.5099277496337891,0.10705535858869553,0.3830169141292572,0.5099277496337891,Negative,-0.3333333432674408,True,0.7024743556976318,0.0,0.0,0.15625,So he goes to private invest investors (stutter) and a few millionaires (uhh) decide yes (uhh) the human population is worth saving
216097$_$4,Negative,-1.1700519323349,0.8606894612312317,0.8606894612312317,0.06928342580795288,0.07002706080675125,Neutral,0.0,True,1.1700519323349,0.0,0.0,0.08695652173913049,He goes to the world governments who think he's a crackpot and really have no interest in building a rocket ship to try to (uhh) save a few people kind of like a Noah's arc to another planet
216097$_$7,Positive,0.6657593846321106,0.733985424041748,0.18525467813014984,0.08075985312461853,0.733985424041748,Negative,-0.3333333432674408,True,0.999092698097229,0.0,0.0,0.08333333333333337,"He's able to save forty people (uhh) on his rocket ship, which I found pretty interesting since he has thousands working for him to build his rocket ship and most of them know that hey, the only chance is for forty people getting out so why am I wasting all this time and energy to helping forty people get away when the astronomer, his daughter and her two boyfriends are already guaranteed four of the forty spots on the rocket ship"
216097$_$8,Negative,-1.2691022157669067,0.8666308522224426,0.8666308522224426,0.0727134421467781,0.06065572425723076,Negative,-1.6666666269302368,False,0.3975644111633301,0.0,0.0,0.9166666666666666,(umm) The special effects aren't all that good
223431$_$11,Negative,-0.7098770141601562,0.6505365967750549,0.6505365967750549,0.25130581855773926,0.09815751761198044,Negative,-1.3333333730697632,False,0.6234563589096069,0.0,0.0,0.0,"Don't expect much in in (stutter) acting or anything like that, it's pretty much just classic Alien Versus Predators"
223431$_$10,Positive,0.5095222592353821,0.6105756163597107,0.15208891034126282,0.23733551800251007,0.6105756163597107,Negative,-1.0,True,1.5095221996307373,0.0,0.0,0.0,(umm) Definitely gets tireless after a while {laugh}
223431$_$13,Negative,-1.0180772542953491,0.7922809720039368,0.7922809720039368,0.1369006186723709,0.07081841677427292,Negative,-2.3333332538604736,False,1.3152559995651245,0.0,0.0,0.0,(uhh) I don't think you should go see this in theater or even pay matinee for this
223431$_$0,Neutral,0.0,0.6078092455863953,0.04594610631465912,0.6078092455863953,0.3462446630001068,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,Hello expo
223431$_$5,Neutral,0.0,0.5360940098762512,0.26905420422554016,0.5360940098762512,0.19485174119472504,Neutral,0.0,False,0.0,0.0,0.0,0.0,Crashes on earth in a small town and aliens get loose and start killing all the inhabitants
225770$_$3,Neutral,0.0,0.4583311080932617,0.38713952898979187,0.4583311080932617,0.1545293927192688,Negative,-1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,(umm) I expected something more along the lines of an The (stutter) Exorcist (umm) where it actually shows the story of the girl and the priest coming in and and performing the exorcism and going through it step by step like that and that just doesn't happen in this movie
225770$_$5,Neutral,0.0,0.6399865746498108,0.10821457952260971,0.6399865746498108,0.2517988085746765,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,And it starts at his trial
225770$_$4,Neutral,0.0,0.7007105946540833,0.1278655081987381,0.7007105946540833,0.17142389714717865,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) This is actually told (uhh) from the point of view of a priest who (umm) performed the exorcism on Emily Rose
225770$_$6,Neutral,0.0,0.5189418196678162,0.24278856813907623,0.5189418196678162,0.2382696121931076,Neutral,0.0,False,0.0,0.0,0.0,0.0,He's on trial for (umm) completing that exorcism and the only time you get to see Emily Rose is actually through flashbacks or through his storytelling
236021$_$12,Positive,0.7758486270904541,0.6982930302619934,0.08472023159265518,0.2169867753982544,0.6982930302619934,Positive,1.3333333730697632,False,0.5574847459793091,0.0,0.0,0.0,"(uhh) Go check it out, if you want"
236021$_$1,Neutral,0.0,0.6521503925323486,0.06389147788286209,0.6521503925323486,0.2839581072330475,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,(umm) It's currently out in theaters and it's about this guy named Fred and he is Santa Claus's brother
236021$_$3,Negative,-1.402758002281189,0.9033088088035583,0.9033088088035583,0.05191924795508385,0.044771935790777206,Neutral,0.0,True,1.402758002281189,0.0,0.0,0.0,He thinks the whole situation is silly
236021$_$2,Positive,0.5245282649993896,0.5756874084472656,0.33688053488731384,0.08743210881948471,0.5756874084472656,Neutral,0.0,True,0.5245282649993896,0.0,0.0,0.0,And it's around the holiday times when everyone's getting ready for Christmas and they're getting all their toys set and (umm) so they have their little family get togethers and (umm) Fred doesn't really get along with anybody really
236021$_$5,Negative,-0.10255259275436401,0.40573254227638245,0.40573254227638245,0.21652083098888397,0.37774658203125,Negative,-0.6666666865348816,False,0.5641140937805176,0.0,0.0,0.0,It's (uhh) it's kind of a kid movie
236021$_$4,Negative,-0.8866853713989258,0.8490705490112305,0.8490705490112305,0.051726143807172775,0.09920328855514526,Positive,0.6666666865348816,True,1.5533521175384521,0.0,0.0,0.0,"So he kind of (uhh) steps in one day and looks after things at the North Pole and then it turns into this big party and everything goes kind of crazy havocy and so, Santa Claus's brother doesn't really like that too much and so I don't know"
237009$_$11,Negative,-0.7031354308128357,0.6899110674858093,0.6899110674858093,0.23307941854000092,0.07700956612825394,Negative,-3.0,False,2.2968645095825195,0.0,0.0,0.0,"(umm), it should be rated junk"
237009$_$12,Negative,-1.3543950319290161,0.8991356492042542,0.8991356492042542,0.052263498306274414,0.048600804060697556,Negative,-2.6666667461395264,False,1.3122717142105103,0.0,0.0,0.0,"(umm), so if (uhh) you really want to (umm) yeah, don't don't (stutter) waste your time, it's it's (stutter) really terrible"
237009$_$4,Positive,0.8870418071746826,0.6974158883094788,0.1342530995607376,0.16833102703094482,0.6974158883094788,Positive,0.3333333432674408,False,0.5537084341049194,0.0,0.0,0.5789473684210527,"(umm), I think since they had (umm) such a good one the first time"
237009$_$7,Negative,-1.3326936960220337,0.9088075160980225,0.9088075160980225,0.04349835216999054,0.04769411310553551,Negative,-3.0,False,1.6673063039779663,0.0,0.0,0.0,(umm) I was just greatly disappointed
237009$_$9,Negative,-0.9659997820854187,0.8047865033149719,0.8047865033149719,0.12760819494724274,0.06760524958372116,Neutral,0.0,True,0.9659997820854187,0.0,0.0,0.0,(umm) it's (uhh) not rated
241629$_$10,Negative,-1.4899290800094604,0.9188017249107361,0.9188017249107361,0.031445831060409546,0.049752455204725266,Negative,-1.6666666269302368,False,0.17673754692077637,0.0,0.0,0.5,So overall I would not recommend seeing this movie I would give it two out of five stars
241629$_$0,Positive,1.033057689666748,0.845775842666626,0.03208676353096962,0.1221373975276947,0.845775842666626,Positive,1.0,False,0.03305768966674805,0.0,0.0,0.0,Hello and welcome to my review of the movie Twenty-Seven Dresses
241629$_$3,Positive,0.4985567033290863,0.6149696111679077,0.3032228648662567,0.08180750161409378,0.6149696111679077,Positive,2.3333332538604736,False,1.834776520729065,0.0,0.0,0.0,(uhh) Knocked Up was a hilarious movie that I really enjoyed and (uhh) was expecting something along that lines for this movie
241629$_$5,Negative,-0.8927928805351257,0.7545432448387146,0.7545432448387146,0.11367549747228622,0.13178123533725739,Negative,-0.3333333432674408,False,0.5594595670700073,0.0,0.0,0.0,(uhh) She's been in twenty-seven different weddings and has twenty-seven hideous bridesmaid dresses to prove it
241629$_$8,Negative,-1.5310558080673218,0.919355571269989,0.919355571269989,0.03757796064019203,0.04306650161743164,Negative,-0.3333333432674408,False,1.1977224349975586,0.0,0.0,0.0,"(uhh) It's just you know, I had a few laughs and that sort of thing but nothing you know just, compared to Knocked Up which was just absolutely fall on the floor laughs I didn't think it was nearly as good"
243646$_$11,Negative,-1.111136794090271,0.7975561022758484,0.7975561022758484,0.13507963716983795,0.06736433506011963,Negative,-0.6666666865348816,False,0.4444701075553894,0.0,0.0,0.0,"Like, like (stutter) I am saying, you know, I don't know"
243646$_$12,Negative,-0.9621217846870422,0.7917912006378174,0.7917912006378174,0.09973585605621338,0.10847298055887222,Negative,-1.3333333730697632,False,0.37121158838272095,0.0,0.0,0.0,"I just, I didn't (stutter) think the movie was that good and (umm) without ruining anything just I mean, think about your morals {laughs} so that's my (uhh) opinion on this and what will he do you know Is he going to be a man What's he going to do But Alright this is The Heartbreak Kid"
243646$_$9,Neutral,0.0,0.7234029173851013,0.09178052097558975,0.7234029173851013,0.18481658399105072,Neutral,0.0,False,0.0,0.0,0.0,0.0,Case
243646$_$8,Neutral,0.0,0.6542634963989258,0.061802852898836136,0.6542634963989258,0.2839336693286896,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) There's the movie as you can see
247318$_$12,Negative,-1.4585198163986206,0.8820256590843201,0.8820256590843201,0.07369496673345566,0.04427945613861084,Negative,-2.0,False,0.5414801836013794,0.0,0.0,0.0,(umm) It just didn't do it for me though
247318$_$1,Neutral,0.0,0.629977285861969,0.05062384530901909,0.629977285861969,0.3193989098072052,Neutral,0.0,False,0.0,0.0,0.0,0.0,Today I have for you a review of a movie currently in theaters the Bee Movie
247318$_$3,Neutral,0.0,0.6055070757865906,0.23499292135238647,0.6055070757865906,0.15950001776218414,Negative,-2.3333332538604736,True,2.3333332538604736,0.0,0.0,0.0,B here standing for bad
247318$_$2,Neutral,0.0,0.5608335137367249,0.10959287732839584,0.5608335137367249,0.32957354187965393,Negative,-1.6666666269302368,True,1.6666666269302368,0.0,0.0,0.0,"(uhh) In my opinion the Bee Movie is exactly that, a B movie"
247318$_$5,Neutral,0.0,0.4954283535480499,0.10058797150850296,0.4954283535480499,0.4039836823940277,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"It was supposed to be a comedy, an animation and perhaps a kids movie and it was that"
247318$_$7,Negative,-1.2578620910644531,0.824094831943512,0.824094831943512,0.11996825784444809,0.05593687668442726,Negative,-2.0,False,0.7421379089355469,0.0,0.0,0.0,It wasn't very funny
247318$_$6,Neutral,0.0,0.6752703189849854,0.07117679715156555,0.6752703189849854,0.2535529136657715,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,It was a kids movie
252998$_$1,Neutral,0.0,0.5117729306221008,0.2821023166179657,0.5117729306221008,0.20612472295761108,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Starring Parker Posey, Josh Hamilton, (umm) Tori Spelling, Freddie Prinz Junior"
252998$_$0,Neutral,0.0,0.6635199189186096,0.10947219282388687,0.6635199189186096,0.2270078808069229,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Hi, I'm here to review the movie The House of Yes"
252998$_$5,Negative,-1.5160449743270874,0.9146899580955505,0.9146899580955505,0.03345826640725136,0.051851823925971985,Negative,-1.3333333730697632,False,0.18271160125732422,0.0,0.0,0.0,"(uhh) The movie is billed as a dark comedy but (uhh) I didn't really find it all that funny, I found it kind of ridiculous and (uhh) maybe bizarre"
252998$_$4,Negative,-0.8808403611183167,0.7775797843933105,0.7775797843933105,0.14633789658546448,0.07608234882354736,Negative,-0.3333333432674408,False,0.5475070476531982,0.0,0.0,0.0,"(umm) His his (stutter) mother tries to buy her off (uhh) but it's his sister Parker Posey who is (umm) completely obscene, {laughs} or not obscene, insane and obsessed (umm) by her brother who probably most frightens us (uhh) in this movie"
