样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
0YiAKqU36KE$_$0,Negative,-1.0430793762207031,0.831811249256134,0.831811249256134,0.09202957153320312,0.07615909725427628,Negative,-1.0,False,0.043079376220703125,0.0,0.0,0.0,The filth that you see in India with this throw away culture is a result of the fact that there is no industrially organized system to pick it up
0bxhZ-LIfZY$_$4,Negative,-0.4166961908340454,0.6609595417976379,0.6609595417976379,0.11571506410837173,0.22332535684108734,Negative,-0.3333333432674408,False,0.08336284756660461,0.0,0.0,0.0,"Education, health care, all these critical if not dealt with and kept to the last, will turn India into less of a superpower than it can be."
100178$_$15,Negative,-0.5335178375244141,0.4577495753765106,0.4577495753765106,0.4273878037929535,0.11486262828111649,Neutral,0.0,True,0.5335178375244141,0.0,0.0,0.0,(umm) It's only PG
10219$_$10,Negative,-0.40958812832832336,0.5881169438362122,0.5881169438362122,0.1537131816148758,0.25816985964775085,Positive,2.0,True,2.409588098526001,0.0,0.0,0.0,Overall I would give it a five out of five stars because I have the previous two DVDs
10219$_$1,Neutral,0.0,0.6674165725708008,0.1186324954032898,0.6674165725708008,0.21395091712474823,Neutral,0.0,False,0.0,0.0,0.0,0.28,"This is the third DVD in the series and it contains (uhh) four episodes episodes eleven, twelve, thirteen and fourteen"
10219$_$5,Positive,1.165056824684143,0.8666806221008301,0.0380757637321949,0.0952436625957489,0.8666806221008301,Positive,1.6666666269302368,False,0.5016098022460938,0.0,0.0,0.0,And (uhh) it introduces (umm) a couple new characters (umm) new situations and it really adds a lot to the story
102213$_$2,Positive,0.8804497718811035,0.7390522360801697,0.18590037524700165,0.07504740357398987,0.7390522360801697,Positive,1.3333333730697632,False,0.45288360118865967,0.0,0.0,0.0,"Like Jim Carey, Morgan Freeman and I like Steve Carell too so I figured okay you know the sequel will be pretty good"
102213$_$5,Negative,-1.1411634683609009,0.8540723323822021,0.8540723323822021,0.07647084444761276,0.0694568008184433,Negative,-1.0,False,0.14116346836090088,0.0,0.0,0.0,And I'm afraid it wasn't
102213$_$7,Negative,-0.8574709892272949,0.7600060105323792,0.7600060105323792,0.13507138192653656,0.10492256283760071,Negative,-1.0,False,0.14252901077270508,0.0,0.0,0.0,"There seems to be a ton of CG but there also seems to be a ton of real animals and I'm not sure why they would have blown all that money when they could have just you know CG's it all, because the animals really weren't that impressive"
102389$_$5,Negative,-0.6919854283332825,0.7077478766441345,0.7077478766441345,0.15208064019680023,0.14017146825790405,Negative,-1.6666666269302368,False,0.9746811985969543,0.0,0.0,0.0,It did not hold the attention of my five year old
104741$_$0,Neutral,0.0,0.5862315893173218,0.08135045319795609,0.5862315893173218,0.3324179947376251,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Hi, (umm) today the product that I'm going to review is a DVD"
104741$_$5,Neutral,0.0,0.3991769254207611,0.3879748582839966,0.3991769254207611,0.21284818649291992,Neutral,0.0,False,0.0,0.0,0.0,0.0,"And it's about the four boys trying to save (umm), some sort of Armageddon between us and Canada"
107585$_$12,Negative,-1.5941063165664673,0.9090692400932312,0.9090692400932312,0.03897165134549141,0.05195910856127739,Negative,-2.0,False,0.4058936834335327,0.0,0.0,0.0,And It felt like the you know there's like just a little bit just way too typical of a boring film that tries really hard to be funny but it's just not funny at all and it's not it's not (stutter) witty
107585$_$18,Negative,-1.4733935594558716,0.8921917080879211,0.8921917080879211,0.046351347118616104,0.06145699694752693,Negative,-2.0,False,0.5266064405441284,0.0,0.0,0.0,"It's just really boring, bland film that even the plot it didn't really have anything going on for that"
107585$_$1,Positive,0.8029918670654297,0.697564423084259,0.2346608191728592,0.0677746906876564,0.697564423084259,Negative,-0.6666666865348816,True,1.469658613204956,0.0,0.0,0.0,"(umm) This is a movie I though was going to be pretty funny because the trailer looked pretty funny and it's got you know Robin Williams, which I personally like and thought you know he's gonna bring some entertainment to this movie"
108146$_$3,Negative,-1.2607284784317017,0.8642718195915222,0.8642718195915222,0.04630163684487343,0.08942656964063644,Negative,-1.6666666269302368,False,0.40593814849853516,0.0,0.0,0.0,Ocean's Thirteen not good at all
110565$_$1,Positive,0.8668534159660339,0.7428824305534363,0.19017791748046875,0.06693968921899796,0.7428824305534363,Negative,-1.0,True,1.8668534755706787,0.0,0.0,0.0,"I expected more, I'd seen the previews and I thought it looked like a pretty good story"
110565$_$5,Positive,1.189156174659729,0.8529191017150879,0.0738065168261528,0.07327433675527573,0.8529191017150879,Positive,1.0,False,0.189156174659729,0.0,0.0,0.0,"You know, I love the fact of what the story about, in fact in even made me cry in the end"
111881$_$11,Negative,-0.6978066563606262,0.6088225245475769,0.6088225245475769,0.28088799118995667,0.11028951406478882,Negative,-1.0,False,0.3021933436393738,0.0,0.0,0.0,It didn't
111881$_$10,Negative,-0.1107899472117424,0.5427675843238831,0.5427675843238831,0.06732876598834991,0.38990363478660583,Negative,-2.0,False,1.8892101049423218,0.0,0.0,0.0,"So I was left watching this by myself, and I went ahead and watched it all the way through to the end so I could do this review and I was hoping that it would get better in the end"
111881$_$15,Negative,-1.128125786781311,0.8183634877204895,0.8183634877204895,0.10085485130548477,0.08078169077634811,Negative,-2.0,False,0.871874213218689,0.0,0.0,0.0,I'm glad I didn't pay money to go see this at the movies
111881$_$4,Negative,-0.4242423474788666,0.6346657872200012,0.6346657872200012,0.07791199535131454,0.28742220997810364,Negative,-1.3333333730697632,False,0.9090909957885742,0.0,0.0,0.08333333333333337,"I mean there was a few funny parts and I expected more from you know, considering all the stars it has in it"
111881$_$7,Negative,-1.2012134790420532,0.8312230706214905,0.8312230706214905,0.07651648670434952,0.09226039797067642,Negative,-2.0,False,0.7987865209579468,0.0,0.0,0.0,"So I guess I just expected a few more, a a (stutter) better movie from these (umm) actors"
111881$_$6,Positive,0.676755428314209,0.7052653431892395,0.07433625310659409,0.220398411154747,0.7052653431892395,Positive,0.3333333432674408,False,0.3434220850467682,0.0,0.0,0.0,", Andy Dick, George Carlin and Sigourney Weaver just to name a few"
112425$_$10,Neutral,0.0,0.40643206238746643,0.19344401359558105,0.40643206238746643,0.4001239240169525,Positive,2.3333332538604736,True,2.3333332538604736,0.0,0.0,0.0,"(umm) I think that (uhh) a lot of the more recent videos from Disney such as The Emperor's New Groove, (umm) Over the Hedge, and stuff like that, they've had a lot of real high brow (umm) you know adult comedy but, I think Ratatouille does a very good job in (umm) sticking to it's target audience which is kids and you know, hyping that to how Disney movies used to be, you know, with with kids jokes and not these kinds of inane sexual references so I would highly recommend Ratatouille"
112425$_$1,Neutral,0.0,0.5774856209754944,0.0619005411863327,0.5774856209754944,0.3606138229370117,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,My name is Jordan and today I will be reviewing the movie Ratatouille
112425$_$7,Positive,0.901796817779541,0.768199622631073,0.1529400646686554,0.07886028289794922,0.768199622631073,Positive,1.3333333730697632,False,0.43153655529022217,0.0,0.0,0.0,"(umm) I I (stutter) love the storyline, it's so incredible, it's like anyone can cook"
112509$_$4,Negative,-1.3658013343811035,0.8699590563774109,0.8699590563774109,0.07451746612787247,0.05552353337407112,Negative,-2.0,False,0.6341986656188965,0.0,0.0,0.0,(umm) Felt pretty rehashed
116213$_$3,Neutral,0.0,0.5474849343299866,0.17547231912612915,0.5474849343299866,0.2770426571369171,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"But, word of caution"
121400$_$0,Neutral,0.0,0.4713754951953888,0.06868454068899155,0.4713754951953888,0.45993995666503906,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Hi I'm Caroline, today I'd like to review The League of Extraordinary Gentlemen"
126872$_$11,Negative,-0.8477148413658142,0.7383966445922852,0.7383966445922852,0.17261576652526855,0.0889875665307045,Negative,-2.0,False,1.152285099029541,0.0,0.0,0.0,One out of five
130366$_$11,Negative,-1.0940085649490356,0.8437321782112122,0.8437321782112122,0.0879502072930336,0.06831762939691544,Negative,-1.3333333730697632,False,0.23932480812072754,0.0,0.0,0.10416666666666663,"But it felt (uhh) at least like three hours and the fact that they kept rewinding the story where she keeps reliving the same week over and over, (uhh) it felt extremely long (uhh) and (uhh) it just really went on a long time"
130366$_$2,Negative,-0.6059033274650574,0.6021382212638855,0.6021382212638855,0.26556316018104553,0.13229858875274658,Positive,0.3333333432674408,True,0.9392366409301758,0.0,0.0,0.0,And this is a psychological thriller
130366$_$4,Negative,-0.42552533745765686,0.6167587637901306,0.6167587637901306,0.22261230647563934,0.16062898933887482,Negative,-0.3333333432674408,False,0.09219199419021606,0.0,0.0,0.0,(uhh) {clears throat} And so we keep seeing a lot of same events over and over again
132028$_$7,Positive,0.5606631636619568,0.6353937983512878,0.2827209234237671,0.08188530057668686,0.6353937983512878,Positive,0.3333333432674408,False,0.227329820394516,0.0,0.0,0.0,"(uhh) Trailers, DVD-rom features, (umm) great audio and video quality so it's got a lot of features and it's generally a great DVD set but the movie's not really that good so I (stutter) don't think I'll recommend it"
135623$_$5,Negative,-1.3961468935012817,0.888420581817627,0.888420581817627,0.04333503916859627,0.06824436038732529,Negative,-2.3333332538604736,False,0.9371863603591919,0.0,0.0,0.0,"I don't know, I'm not really into that, and the action in it was really not that exciting"
135623$_$8,Positive,1.0588451623916626,0.8321695327758789,0.08346808701753616,0.08436236530542374,0.8321695327758789,Negative,-1.3333333730697632,True,2.392178535461426,0.0,0.0,0.0,I think that they could have done a much better job on that movie
136196$_$0,Neutral,0.0,0.6273226737976074,0.05381380021572113,0.6273226737976074,0.31886351108551025,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,1.0,"Hi, this is my review of Jurassic Park Three"
136196$_$9,Negative,-1.4761306047439575,0.8844588398933411,0.8844588398933411,0.06493522971868515,0.050605978816747665,Negative,-2.0,False,0.5238693952560425,0.0,0.0,0.0,(uhh) the story's just kind of a rehash of the previous movie and it overall just feels very forced
136196$_$8,Negative,-1.488650918006897,0.8905413746833801,0.8905413746833801,0.055406536906957626,0.054052066057920456,Negative,-1.6666666269302368,False,0.17801570892333984,0.0,0.0,0.0,There's really not a whole lot original original (stutter) concept left in it
167521$_$17,Negative,-0.9221908450126648,0.7924169898033142,0.7924169898033142,0.0968441367149353,0.11073888093233109,Positive,1.3333333730697632,True,2.255524158477783,0.0,0.0,0.0,You (uhh) you won't be disappointed
167521$_$16,Positive,1.1463924646377563,0.846465528011322,0.09172651171684265,0.061808034777641296,0.846465528011322,Positive,2.0,False,0.8536075353622437,0.0,0.0,0.0,I definitely recommend you guys watching that movie
167521$_$5,Negative,-1.2840328216552734,0.8693020343780518,0.8693020343780518,0.06232602521777153,0.06837203353643417,Positive,0.3333333432674408,True,1.6173661947250366,0.0,0.0,0.0,But basically this movie it was more xxx than your average action movie
190743$_$13,Negative,-0.45827069878578186,0.6369865536689758,0.6369865536689758,0.11261867731809616,0.2503948211669922,Negative,-2.0,False,1.5417293310165405,0.0,0.0,0.0,When I'm watching a movie of something you know with with (stutter) actors of this caliber I expect to watch something that's new and unique and I didn't find that with this movie
190743$_$17,Negative,-0.9450936317443848,0.7761855721473694,0.7761855721473694,0.1380264312028885,0.08578798174858093,Negative,-2.0,False,1.0549063682556152,0.0,0.0,0.0,I don't think Samuel L Jackson should have been in it and I think that Julianna Moore lowered herself to play the person in this movie
190743$_$5,Negative,-1.568921446800232,0.9005352854728699,0.9005352854728699,0.04858076199889183,0.0508839376270771,Negative,-2.0,False,0.43107855319976807,0.0,0.0,0.0,I do not like this movie
194299$_$14,Positive,0.9018018245697021,0.7517102360725403,0.048165321350097656,0.20012438297271729,0.7517102360725403,Neutral,0.0,True,0.9018018245697021,0.0,0.0,0.0,So that's what the storyline is about
194299$_$4,Negative,-0.9614498615264893,0.7392613887786865,0.7392613887786865,0.09664387255907059,0.16409467160701752,Negative,-1.0,False,0.03855013847351074,0.0,0.0,0.4117647058823529,(umm) And I have to say that I was not overly impressed with this movie
194299$_$9,Neutral,0.0,0.5970396995544434,0.09362553805112839,0.5970396995544434,0.30933475494384766,Neutral,0.0,False,0.0,0.0,0.0,0.0,So (umm) the story is about (uhh) Tim Allen's character (umm) now has lost all his powers
198112$_$12,Negative,-0.22364895045757294,0.5857866406440735,0.5857866406440735,0.06300038844347,0.3512129783630371,Positive,2.0,True,2.223649024963379,0.0,0.0,0.0,"(uhh) But it's really good, I really enjoy it"
198112$_$0,Neutral,0.0,0.5840975642204285,0.06358645111322403,0.5840975642204285,0.3523159921169281,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.44999999999999996,"{movie} Hey what's up Expo videos, I'm here to talk about Napoleon Dynamite"
198112$_$5,Negative,-0.2828212082386017,0.5300950407981873,0.5300950407981873,0.1715911477804184,0.29831379652023315,Positive,1.0,True,1.2828211784362793,0.0,0.0,0.052631578947368474,(uhh) Napoleon Dynamite is definitely a classic comedy of our age I guess you could say
198112$_$9,Negative,-1.3899081945419312,0.8899634480476379,0.8899634480476379,0.048789530992507935,0.06124703586101532,Positive,2.3333332538604736,True,3.7232413291931152,0.0,0.0,0.4,"One of the best comedies out there of our age as opposed to like, those other comedies that are actually really stupid with just bad bad (stutter) jokes and what not"
198112$_$8,Negative,-0.6165485978126526,0.5506880879402161,0.5506880879402161,0.24552364647388458,0.20378823578357697,Positive,2.0,True,2.616548538208008,0.0,0.0,0.6923076923076923,And it's (stutters) intelligently made I think
1HS2HcN2LDo$_$1,Positive,0.3794459402561188,0.4527042806148529,0.100222647190094,0.4470730721950531,0.4527042806148529,Positive,0.3333333432674408,False,0.04611259698867798,0.0,0.0,0.48275862068965514,"1) Be ready early - We’ve heard from employers who call job seekers during their scheduled time, only to be met with a voice mail"
1HS2HcN2LDo$_$9,Positive,0.38947638869285583,0.49689981341362,0.1337367743253708,0.369363397359848,0.49689981341362,Positive,1.3333333730697632,False,0.943856954574585,0.0,0.0,0.0,"You may be thinking, “Kim, seriously"
1S6ji_d4OLI$_$9,Positive,0.2919361889362335,0.49890223145484924,0.10334160178899765,0.3977561891078949,0.49890223145484924,Positive,0.6666666865348816,False,0.37473049759864807,0.0,0.0,0.0,So we dug a little bit deeper into this and again developed a very sound economics OR type of model.
1jogeKX0wGw$_$4,Positive,1.048129916191101,0.8554717898368835,0.033230286091566086,0.11129794269800186,0.8554717898368835,Positive,1.0,False,0.048129916191101074,0.0,0.0,0.0,Over 10 million business owners have already selected GoodAccountants.com.
1pl2FVdQWj0$_$2,Positive,0.7590780854225159,0.7560845017433167,0.08672989159822464,0.15718549489974976,0.7560845017433167,Positive,0.6666666865348816,False,0.09241139888763428,0.0,0.0,0.0,"Where are they from, where do they go to school, what was their life like growing up, what was their career like, what were the highs of their career, what were the lows of their career, do they have a family, do they like basketball, do they eat pizza with pepperonis?"
200941$_$10,Negative,-1.5554383993148804,0.9061824679374695,0.9061824679374695,0.042213186621665955,0.05160440132021904,Negative,-1.0,False,0.5554383993148804,0.0,0.0,0.0,"(stutter) I guess I didn't like the plot so once the plot got ruined, I really didn't care"
202826$_$10,Negative,-1.0509823560714722,0.8373108506202698,0.8373108506202698,0.057068973779678345,0.10562018305063248,Negative,-1.6666666269302368,False,0.6156842708587646,0.0,0.0,0.0,So (uhh) I give the movie two out of five stars
202826$_$7,Positive,0.436007022857666,0.46679219603538513,0.211007222533226,0.32220056653022766,0.46679219603538513,Positive,1.0,False,0.563992977142334,0.0,0.0,0.0,"(uhh) The movie stars John Grisham, I mean {laughter} the movie stars George Clooney as Michael Clayton and (uhh) he actually, he does a pretty decent job and (uhh) anyways, Michael Clayton is (uhh) the fixer of the law firm, (uhh) takes care of all the messy messy (stutter) corporate cases"
206585$_$3,Positive,0.5594025254249573,0.5639411211013794,0.07479239255189896,0.36126646399497986,0.5639411211013794,Neutral,0.0,True,0.5594025254249573,0.0,0.0,0.0,(umm) He's looking for some some (stutter) extra sizzle to add into his life and he meets up with a dance instructor who is played by Jennifer Lopez and basically she convinces him to sign up for some ballroom lessons
208322$_$12,Positive,0.4966241419315338,0.6147788763046265,0.24360787868499756,0.1416132003068924,0.6147788763046265,Negative,-2.3333332538604736,True,2.8299574851989746,0.0,0.0,0.0,(uhh) Save your money and rent (uhh) the classic Willy Wonka and you'll enjoy (uhh) the experience a whole lot better
208592$_$2,Neutral,0.0,0.6836609244346619,0.09193427115678787,0.6836609244346619,0.22440485656261444,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) Now about Saawariya
208592$_$9,Negative,-1.3529127836227417,0.8619833588600159,0.8619833588600159,0.07415073364973068,0.06386592984199524,Negative,-2.6666667461395264,False,1.3137539625167847,0.0,0.0,0.0,"(uhh) Was bad, bad (stutter) part of New York actually, you know, going to the movies"
209758$_$15,Positive,0.6963570713996887,0.7415602803230286,0.10310377925634384,0.1553359180688858,0.7415602803230286,Positive,1.3333333730697632,False,0.6369763016700745,0.0,0.0,0.0,So again I really think you should pick it up
209758$_$3,Positive,0.3778783977031708,0.43093886971473694,0.15932868421077728,0.4097324311733246,0.43093886971473694,Neutral,0.0,True,0.3778783977031708,0.0,0.0,0.0,Of course he was the tallest kid
209758$_$5,Neutral,0.0,0.5345479846000671,0.0864604115486145,0.5345479846000671,0.37899163365364075,Neutral,0.0,False,0.0,0.0,0.0,0.0,So he finds out that he (umm) has a dad somewhere else (uhh) and he travels to New York City
20LfN8ENbhM$_$1,Positive,1.2040362358093262,0.8843541741371155,0.04718562960624695,0.0684601441025734,0.8843541741371155,Positive,2.0,False,0.7959637641906738,0.0,0.0,0.0,Therefore he can add value and be a great fit for this organization
210259$_$11,Negative,-1.5660772323608398,0.907429039478302,0.907429039478302,0.04674183204770088,0.04582914710044861,Negative,-3.0,False,1.4339227676391602,0.0,0.0,0.0,"It's it's (stutter) not at all good, I'm sorry for the words but that's what the movie is"
210259$_$16,Negative,-1.488633632659912,0.8889894485473633,0.8889894485473633,0.061638448387384415,0.04937219247221947,Negative,-2.3333332538604736,False,0.8446996212005615,0.0,0.0,0.0,"Do not go in theaters to watch this movie, this (uhh) movie's no good"
210259$_$0,Positive,0.5386900901794434,0.5741734504699707,0.038611143827438354,0.38721540570259094,0.5741734504699707,Neutral,0.0,True,0.5386900901794434,0.0,0.0,0.0,"Hi, my name is Anaj and today I'm reviewing the movie Lions for Lambs which is currently playing in theaters nationwide"
210259$_$8,Negative,-1.5008810758590698,0.8991479873657227,0.8991479873657227,0.05126577615737915,0.04958629235625267,Negative,-2.3333332538604736,False,0.8324521780014038,0.0,0.0,0.0,Everyone I talks to said that it did not make any sense
210433$_$0,Neutral,0.0,0.6031978130340576,0.0907013788819313,0.6031978130340576,0.3061008155345917,Neutral,0.0,False,0.0,0.0,0.0,0.25,"Hey guys, today we've got Men In Black Two which is the sequel to the first Men In Black based on the (uhh) I believe it was a Dark Horse comic starring Will Smith and Tommy Lee Jones"
210433$_$7,Negative,-1.555846095085144,0.9066502451896667,0.9066502451896667,0.04441800341010094,0.04893180727958679,Negative,-2.0,False,0.44415390491485596,0.0,0.0,0.0,"It just wasn't as funny, wasn't as entertaining"
211875$_$4,Positive,0.574548065662384,0.6186134219169617,0.07268131524324417,0.30870532989501953,0.6186134219169617,Negative,-1.6666666269302368,True,2.2412147521972656,0.0,0.0,0.0,Well if you've seen the previews you've seen the best parts of the movie
211875$_$8,Negative,-0.7359804511070251,0.6601609587669373,0.6601609587669373,0.2352064996957779,0.10463249683380127,Negative,-1.3333333730697632,False,0.597352921962738,0.0,0.0,0.0,"(umm) Just, it (stutter) oh my gosh it's so (stutter) my eleven year old son did, about halfway through he was ready to go home"
213327$_$6,Negative,-0.8946194648742676,0.7076740264892578,0.7076740264892578,0.18988217413425446,0.10244371742010117,Negative,-2.3333332538604736,False,1.438713788986206,0.0,0.0,0.23076923076923073,I (umm) like I said definitely do not waste your eighty-eight minutes (umm) xxx (umm) watching this
213327$_$8,Negative,-0.730164110660553,0.667439877986908,0.667439877986908,0.17218075692653656,0.16037936508655548,Negative,-2.0,False,1.2698359489440918,0.0,0.0,0.0,"If you're looking for comedy, then {laughter} rent or buy a comedy and if you're looking for something that's going to scare you, then I would definitely just rent or buy a horror movie because this movie just didn't do it for me"
215318$_$12,Neutral,0.0,0.44833317399024963,0.38713720440864563,0.44833317399024963,0.16452957689762115,Neutral,0.0,False,0.0,0.0,0.0,0.5483870967741935,"(umm) Two of em, for ""Overprotective"" and ""I'm Not A Girl, I'm Not Yet A Woman"""
221137$_$2,Neutral,0.0,0.5992124676704407,0.13153065741062164,0.5992124676704407,0.2692568302154541,Neutral,0.0,False,0.0,0.0,0.0,0.875,"And Smiley face is (umm) kind of the same (uhh) genre of movies as (umm) you know the Cheech and Chong movies, and (uhh) Half Baked, Grandma's Boy, that kind of like stoner movie"
221137$_$5,Negative,-1.5239893198013306,0.9009535312652588,0.9009535312652588,0.04901118203997612,0.05003531649708748,Negative,-2.0,False,0.47601068019866943,0.0,0.0,0.0,"But (umm) it's not funny (umm) it's really really just a bad movie and (uhh) if you want to see a good stoner movie see Half Baked, it's really funny"
221153$_$14,Negative,-1.350942611694336,0.8723142743110657,0.8723142743110657,0.07052987068891525,0.05715581774711609,Negative,-1.6666666269302368,False,0.3157240152359009,0.0,0.0,0.0,I'd probably only give it a two out of five stars
221153$_$16,Negative,-1.0818818807601929,0.8479022979736328,0.8479022979736328,0.0716070756316185,0.08049062639474869,Negative,-0.6666666865348816,False,0.4152151942253113,0.0,0.0,0.0,But two out of five stars
221153$_$6,Negative,-0.5219274163246155,0.5560905933380127,0.5560905933380127,0.31191542744636536,0.13199399411678314,Neutral,0.0,True,0.5219274163246155,0.0,0.0,0.0,And so (umm) that's exactly what they do
221153$_$20,Neutral,0.0,0.53410804271698,0.1301082819700241,0.53410804271698,0.33578363060951233,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"(uhh) three thousand Miles to Graceland, Kurt Russell and Kevin Costner"
22373$_$10,Negative,-1.5336674451828003,0.9011440277099609,0.9011440277099609,0.048896659165620804,0.049959342926740646,Negative,-2.6666667461395264,False,1.132999300956726,0.0,0.0,0.0,"(umm) It's, it (stutter), I wouldn't suggest this, it's (uhh) not a, not a very great movie, not all very well put together"
22373$_$1,Neutral,0.0,0.6951876282691956,0.1166410818696022,0.6951876282691956,0.18817126750946045,Neutral,0.0,False,0.0,0.0,0.0,0.6,It has Michael Douglas and Val Kilmer in it
22373$_$2,Negative,-0.7145519852638245,0.6863468289375305,0.6863468289375305,0.19088424742221832,0.12276888638734818,Negative,-2.3333332538604736,False,1.618781328201294,0.0,0.0,0.0625,"(umm) I don't think is one of the best movies (uhh) ever it's about (umm) is about (uhh) two guys who go to Africa because they've been called upon because (uhh) a village over there in East Africa, this is set in 1996, has a problem because there's two man-eating lion, lions (stutter) who are (uhh) killing a lot of the people there"
22373$_$7,Negative,-0.8515562415122986,0.6667895913124084,0.6667895913124084,0.24316607415676117,0.09004431962966919,Neutral,0.0,True,0.8515562415122986,0.0,0.0,0.4883720930232558,"But (uhh) (uhh) this is (uhh) I wouldn't, it's not really a action movie I'd classify more as like a, it's like a story"
224263$_$13,Positive,1.1335512399673462,0.8490700721740723,0.05599021911621094,0.09493973106145859,0.8490700721740723,Positive,0.6666666865348816,False,0.4668845534324646,0.0,0.0,0.0,Those are all great movies
224263$_$14,Negative,-1.231715202331543,0.864259660243988,0.864259660243988,0.06402862071990967,0.07171175628900528,Negative,-2.3333332538604736,False,1.1016180515289307,0.0,0.0,0.0,This movie just jumped on the superhero bandwagon and just did not do a good job at retelling the true story of the Fantastic Four group
224263$_$3,Negative,-1.5361665487289429,0.9017825722694397,0.9017825722694397,0.04840840771794319,0.04980900511145592,Negative,-2.3333332538604736,False,0.7971667051315308,0.0,0.0,0.0,The movie is just really not that great
224370$_$3,Negative,-1.2111800909042358,0.8316935896873474,0.8316935896873474,0.10293751955032349,0.06536894291639328,Negative,-2.0,False,0.7888199090957642,0.0,0.0,0.0,Do not go out there and watch it
224370$_$5,Negative,-0.13214130699634552,0.5005355477333069,0.5005355477333069,0.20051012933254242,0.2989543378353119,Negative,-2.6666667461395264,False,2.5345253944396973,0.0,0.0,0.0,Usually I'm a big Nicholas Cage fan but this time he completely missed his mark
224370$_$11,Negative,-0.1764117330312729,0.4627639949321747,0.4627639949321747,0.31574252247810364,0.22149352729320526,Positive,0.3333333432674408,True,0.5097450613975525,0.0,0.0,0.0,Running across the room is very dramatic when everyone is shooting at you
224370$_$15,Negative,-0.7484779357910156,0.682265043258667,0.682265043258667,0.21900145709514618,0.09873354434967041,Negative,-1.6666666269302368,False,0.9181886911392212,0.0,0.0,0.0,"(umm) There's a scene where they mix actual real life cannon firing video with filmed video, and it's just very awkward to watch"
