word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
28,Iran,173,177,15.4791,15.8974,proportional_fallback_low_ctc_confidence,-4.06494,1,43,2,2,True,514,79,344,344,15.5
29,even,179,183,15.8974,16.3157,proportional_fallback_low_ctc_confidence,-4.06494,1,43,2,2,True,504,96,325,325,16.0
30,after,184,189,16.3157,16.8386,proportional_fallback_low_ctc_confidence,-4.06494,1,53,2,2,True,602,109,315,315,16.5
31,the,190,193,16.8386,17.1524,proportional_fallback_low_ctc_confidence,-4.06494,1,32,1,1,True,605,80,325,325,17.0
32,nuclear,194,201,17.1524,17.8844,proportional_fallback_low_ctc_confidence,-4.06494,1,74,3,3,True,566,82,336,336,17.5
33,agreement,202,211,17.8844,18.8256,proportional_fallback_low_ctc_confidence,-4.06494,1,96,3,3,True,558,57,348,348,18.5
34,is,213,215,18.8256,19.0347,proportional_fallback_low_ctc_confidence,-4.06494,1,21,1,1,True,535,78,337,337,19.0
35,continuing,216,226,19.0347,20.0805,proportional_fallback_low_ctc_confidence,-4.06494,1,106,3,3,True,516,80,340,340,19.5
36,to,227,229,20.0805,20.2897,proportional_fallback_low_ctc_confidence,-4.06494,1,22,2,2,True,567,86,326,326,20.0
37,aid,230,233,20.2897,20.6034,proportional_fallback_low_ctc_confidence,-4.06494,1,32,1,1,True,574,92,325,325,20.5
38,terrorism,234,243,20.6034,21.5446,proportional_fallback_low_ctc_confidence,-4.06494,1,95,3,3,True,565,78,342,342,21.0
39,including,245,254,21.5446,22.4858,proportional_fallback_low_ctc_confidence,-4.06494,1,96,3,3,True,562,87,329,329,22.0
40,Palestinian,255,266,22.4858,23.6361,proportional_fallback_low_ctc_confidence,-4.06494,1,116,3,3,True,546,113,325,325,23.0
41,terrorism,267,276,23.6361,24.5773,proportional_fallback_low_ctc_confidence,-4.06494,1,95,3,3,True,504,99,333,333,24.0
42,Hezbollah,278,287,24.5773,25.5185,proportional_fallback_low_ctc_confidence,-4.06494,1,95,3,3,True,486,68,334,334,25.0
43,terrorism,288,297,25.5185,26.4597,proportional_fallback_low_ctc_confidence,-4.06494,1,95,3,3,True,474,75,336,336,26.0
44,and,298,301,26.4597,26.7735,proportional_fallback_low_ctc_confidence,-4.06494,1,32,2,2,True,507,80,325,325,26.5
45,its,302,305,26.7735,27.0872,proportional_fallback_low_ctc_confidence,-4.06494,1,33,1,1,True,492,82,330,330,27.0
46,assistance,306,316,27.0872,28.133,proportional_fallback_low_ctc_confidence,-4.06494,1,105,3,3,True,476,76,337,337,27.5
47,to,317,319,28.133,28.3421,proportional_fallback_low_ctc_confidence,-4.06494,1,22,2,2,True,504,96,320,320,28.0
48,Hamas,320,325,28.3421,28.865,proportional_fallback_low_ctc_confidence,-4.06494,1,53,2,2,True,480,106,340,340,28.5
