word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
30,of,171,173,12.0045,12.0445,wav2vec2_ctc_forced_alignment,-0.04643,1,5,1,1,True,263,28,95,95,12.0
31,a,174,175,12.1245,12.1445,wav2vec2_ctc_forced_alignment,-0.04643,1,3,1,1,True,263,28,95,95,12.0
32,nasal,176,181,12.2046,12.5047,wav2vec2_ctc_forced_alignment,-0.04643,1,31,2,2,True,265,29,95,95,12.5
33,infection,182,191,12.5847,13.1249,wav2vec2_ctc_forced_alignment,-0.04643,1,55,2,2,True,267,32,95,95,13.0
34,or,192,194,13.345,13.405,wav2vec2_ctc_forced_alignment,-0.04643,1,8,1,1,True,266,30,94,94,13.5
35,a,195,196,13.485,13.5051,wav2vec2_ctc_forced_alignment,-0.04643,1,3,1,1,True,266,30,94,94,13.5
36,sinus,197,202,13.5851,13.9452,wav2vec2_ctc_forced_alignment,-0.04643,2,37,2,2,True,265,32,95,95,14.0
37,infection,203,212,14.0253,14.5454,wav2vec2_ctc_forced_alignment,-0.04643,1,53,2,2,True,263,31,95,95,14.5
38,that,213,217,15.1457,15.2857,wav2vec2_ctc_forced_alignment,-0.04643,1,15,2,2,True,263,26,95,95,15.0
39,he,218,220,15.3858,15.4658,wav2vec2_ctc_forced_alignment,-0.04643,1,9,1,1,True,265,28,93,93,15.5
40,would,221,226,15.5658,15.7659,wav2vec2_ctc_forced_alignment,-0.04643,1,21,2,2,True,265,28,93,93,15.5
41,need,227,231,15.8059,15.946,wav2vec2_ctc_forced_alignment,-0.04643,1,15,1,1,True,263,28,95,95,16.0
42,to,232,234,16.006,16.046,wav2vec2_ctc_forced_alignment,-0.04643,1,5,1,1,True,263,28,95,95,16.0
43,deal,235,239,16.106,16.2661,wav2vec2_ctc_forced_alignment,-0.04643,1,17,2,2,True,263,28,95,95,16.0
44,with,240,244,16.3461,16.4862,wav2vec2_ctc_forced_alignment,-0.04643,1,15,1,1,True,263,30,94,94,16.5
