word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
32,there,170,175,10.4105,10.5907,wav2vec2_ctc_forced_alignment,-0.22335,1,19,1,1,True,220,62,126,126,10.5
33,and,176,179,11.2514,11.3314,wav2vec2_ctc_forced_alignment,-0.22335,1,9,1,1,True,217,65,123,123,11.5
34,let,180,183,11.5517,11.6718,wav2vec2_ctc_forced_alignment,-0.22335,1,13,1,1,True,217,65,123,123,11.5
35,everybody,184,193,11.7318,12.0522,wav2vec2_ctc_forced_alignment,-0.22335,1,33,2,2,True,210,61,125,125,12.0
36,knows,194,199,12.1122,12.2724,wav2vec2_ctc_forced_alignment,-0.22335,1,17,2,2,True,210,61,125,125,12.0
37,this,200,204,12.7529,12.893,wav2vec2_ctc_forced_alignment,-0.22335,1,15,1,1,True,194,66,126,126,13.0
38,is,205,207,12.9931,13.0532,wav2vec2_ctc_forced_alignment,-0.22335,1,7,1,1,True,194,66,126,126,13.0
39,a,208,209,13.1533,13.1733,wav2vec2_ctc_forced_alignment,-0.22335,1,3,1,1,True,194,66,126,126,13.0
40,very,210,214,13.3134,13.5537,wav2vec2_ctc_forced_alignment,-0.22335,1,25,1,1,True,200,59,130,130,13.5
41,valuable,215,223,13.6938,14.1743,wav2vec2_ctc_forced_alignment,-0.22335,1,49,2,2,True,223,58,123,123,14.0
42,spot,224,228,14.2544,14.5947,wav2vec2_ctc_forced_alignment,-0.22335,1,35,1,1,True,230,61,122,122,14.5
